seed,config,model,dataset,split,tokens_trained,loss,ppl,bits_per_byte
42,small,deepseekv4,tiny_shakespeare,validation,512,5.533893704414368,253.12759873471092,7.983721004165264
42,small,deepseekv4,tiny_shakespeare,validation,20480,3.9970032274723053,54.43477671566322,5.766456734691476
42,small,deepseekv4,tiny_shakespeare,validation,40960,3.309770941734314,27.378853400919304,4.7749901241184896
42,small,deepseekv4,tiny_shakespeare,validation,61440,2.9792194962501526,19.672456225257147,4.298105192959811
42,small,deepseekv4,tiny_shakespeare,validation,81920,2.802760273218155,16.49010119361371,4.043528346972429
42,small,deepseekv4,tiny_shakespeare,validation,102400,2.6720859706401825,14.470121982567706,3.8550051786715636
42,small,deepseekv4_attnres,tiny_shakespeare,validation,512,5.532450556755066,252.76256169761953,7.981638982193918
42,small,deepseekv4_attnres,tiny_shakespeare,validation,20480,3.96563658118248,52.7538408054081,5.721204229639827
42,small,deepseekv4_attnres,tiny_shakespeare,validation,40960,3.3048426806926727,27.24425520428703,4.767880146353507
42,small,deepseekv4_attnres,tiny_shakespeare,validation,61440,2.97598072886467,19.608844782580334,4.293432639314182
42,small,deepseekv4_attnres,tiny_shakespeare,validation,81920,2.8059156239032745,16.542215421807022,4.048080555758116
42,small,deepseekv4_attnres,tiny_shakespeare,validation,102400,2.6834424138069153,14.635387739895275,3.8713890629103465
42,small,deepseekv4_attnmhc,tiny_shakespeare,validation,512,5.533429324626923,253.01007868329418,7.9830510457488275
42,small,deepseekv4_attnmhc,tiny_shakespeare,validation,20480,3.995543897151947,54.35539633070909,5.764351366075276
42,small,deepseekv4_attnmhc,tiny_shakespeare,validation,40960,3.310288965702057,27.393039977366364,4.775737474727814
42,small,deepseekv4_attnmhc,tiny_shakespeare,validation,61440,2.9776156842708588,19.640930591652914,4.2957913813707655
42,small,deepseekv4_attnmhc,tiny_shakespeare,validation,81920,2.7970199584960938,16.39571398827685,4.035246823389769
42,small,deepseekv4_attnmhc,tiny_shakespeare,validation,102400,2.666117697954178,14.384017551725863,3.8463947812647916
43,small,deepseekv4,tiny_shakespeare,validation,512,5.535057902336121,253.42246096479028,7.98540058673359
43,small,deepseekv4,tiny_shakespeare,validation,20480,3.9438308477401733,51.61595590949614,5.689745206139665
43,small,deepseekv4,tiny_shakespeare,validation,40960,3.2740073800086975,26.416990429188605,4.723394210972416
43,small,deepseekv4,tiny_shakespeare,validation,61440,2.971181035041809,19.51495383555074,4.286508144838155
43,small,deepseekv4,tiny_shakespeare,validation,81920,2.8257103264331818,16.872926015718328,4.076638274933885
43,small,deepseekv4,tiny_shakespeare,validation,102400,2.693388044834137,14.781672145844693,3.8857375754718304
43,small,deepseekv4_attnres,tiny_shakespeare,validation,512,5.533119797706604,252.93177737163685,7.982604492795862
43,small,deepseekv4_attnres,tiny_shakespeare,validation,20480,3.8966502845287323,49.237241810635666,5.62167804156817
43,small,deepseekv4_attnres,tiny_shakespeare,validation,40960,3.2648837864398956,26.17706868370288,4.710231647775619
43,small,deepseekv4_attnres,tiny_shakespeare,validation,61440,2.9673209190368652,19.439769054260704,4.280939174620567
43,small,deepseekv4_attnres,tiny_shakespeare,validation,81920,2.823349505662918,16.83313904495808,4.073232330516198
43,small,deepseekv4_attnres,tiny_shakespeare,validation,102400,2.6956651508808136,14.815369933024616,3.8890227450729493
43,small,deepseekv4_attnmhc,tiny_shakespeare,validation,512,5.534939825534821,253.39253941777702,7.98523023791791
43,small,deepseekv4_attnmhc,tiny_shakespeare,validation,20480,3.941351890563965,51.48816063014411,5.686168826914972
