config,model,dataset,split,tokens_trained,n,loss_mean,loss_std,ppl_mean,ppl_std,bits_per_byte_mean,bits_per_byte_std
medium,deepseekv4_dn,wikitext2,validation,1228800,3,1.7517689168453217,0.02022021266249724,5.765575246877447,0.11623278168920655,2.527268329116177,0.02917160053390491
medium,deepseekv4_dn,wikitext2,validation,1433600,3,1.7148042072852452,0.028387069177236546,5.557076725226609,0.15720682974899178,2.4739395259459536,0.04095388392737125
medium,deepseekv4_dn,wikitext2,validation,1638400,3,1.702024668455124,0.04302614646867208,5.488402305863211,0.233515737883194,2.4555025486508897,0.06207360813891535
medium,deepseekv4_dn,wikitext2,validation,1843200,3,1.6766036252180736,0.02678480017227964,5.348644059251369,0.14354494569507442,2.418827735638573,0.038642298379749675
medium,deepseekv4_dn,wikitext2,validation,2048000,3,1.6476199924945831,0.04466198569704665,5.198030531284086,0.22947994995063145,2.377013192441446,0.06443362528138291
medium,deepseekv4_mhc,tiny_shakespeare,validation,2048,3,5.504996279875438,0.00238844661136755,245.91800824536253,0.5869567270215732,7.942030833088485,0.0034458000816478197
medium,deepseekv4_mhc,tiny_shakespeare,validation,204800,3,2.6006137430667877,0.018274126303975655,13.473508562151963,0.24744496191056403,3.75189255039014,0.02636399139532418
medium,deepseekv4_mhc,tiny_shakespeare,validation,409600,3,2.299387594064077,0.011359348741638173,9.968505217863047,0.113389905169015,3.3173150790378485,0.016388076097289723
medium,deepseekv4_mhc,tiny_shakespeare,validation,614400,3,2.10493337114652,0.044231986698409,8.21189222777603,0.36142704950779186,3.0367769359547725,0.06381326785846134
medium,deepseekv4_mhc,tiny_shakespeare,validation,819200,3,1.9760742237170537,0.045404987581358594,7.219281660594959,0.3234924131214111,2.8508724829851015,0.06550555041525087
medium,deepseekv4_mhc,tiny_shakespeare,validation,1024000,3,1.8976534754037857,0.04184411054008866,6.674108500350059,0.2782075466577507,2.737735258290748,0.0603682907665953
medium,deepseekv4_mhc,tiny_shakespeare,validation,1228800,3,1.8199605544408162,0.0341062306877002,6.173993259945905,0.20855472257751173,2.625648066505294,0.04920488987655992
medium,deepseekv4_mhc,tiny_shakespeare,validation,1433600,3,1.7607071846723557,0.0653822576640012,5.824781626106836,0.3765610245281729,2.5401635237843756,0.09432665889397894
medium,deepseekv4_mhc,tiny_shakespeare,validation,1638400,3,1.71271413564682,0.06092940514141983,5.550835002523143,0.3368827891627211,2.470924189958095,0.08790255064184088
medium,deepseekv4_mhc,tiny_shakespeare,validation,1843200,3,1.6652170767386754,0.01637721419398403,5.287293082460226,0.08648814172227715,2.4024004186145036,0.023627325701237056
medium,deepseekv4_mhc,tiny_shakespeare,validation,2048000,3,1.610805794596672,0.050116504780767124,5.011074960344389,0.25445990638767874,2.323901531699825,0.07230283291390066
medium,deepseekv4_mhc,wikitext2,validation,2048,3,5.504097878932953,0.002212893459195006,245.69710840352036,0.5434098262394434,7.940734714504033,0.0031925304195962742
medium,deepseekv4_mhc,wikitext2,validation,204800,3,2.6223351756731668,0.005803272395486158,13.76799105961156,0.07998354522093293,3.7832299534923663,0.008372352305895739
medium,deepseekv4_mhc,wikitext2,validation,409600,3,2.3427264988422394,0.011958749508791038,10.410075074978009,0.12419738794199461,3.3798399020388623,0.017252828611566018
medium,deepseekv4_mhc,wikitext2,validation,614400,3,2.1879513959089913,0.028035978461177846,8.91925096851807,0.2480043089373292,3.156546628583987,0.040447367092411105
medium,deepseekv4_mhc,wikitext2,validation,819200,3,2.0578602204720178,0.012857926649226508,7.829629761237825,0.1003847134850672,2.968864734917649,0.01855006701295314
medium,deepseekv4_mhc,wikitext2,validation,1024000,3,1.943199356396993,0.0250169417199521,6.982501960762687,0.17383425703987446,2.8034440749325675,0.03609181775758304
medium,deepseekv4_mhc,wikitext2,validation,1228800,3,1.8581696103016536,0.018940907067146375,6.412755122423732,0.12115618889372679,2.680772081912773,0.027325952695710833
medium,deepseekv4_mhc,wikitext2,validation,1433600,3,1.7985102285941441,0.04671350831613526,6.04502356566502,0.28108350326263914,2.594701787780848,0.06739334679021361
medium,deepseekv4_mhc,wikitext2,validation,1638400,3,1.750082736214002,0.047291476057353295,5.7593379002114595,0.2692221534747266,2.5248356846813285,0.06822717798426285
medium,deepseekv4_mhc,wikitext2,validation,1843200,3,1.7185807625452678,0.0035099215876830234,5.576631215736196,0.019575238323529424,2.479387943491231,0.005063746468459335
medium,deepseekv4_mhc,wikitext2,validation,2048000,3,1.6744481176137924,0.05113643986919727,5.34046666618184,0.26991714356579943,2.415717995507278,0.07377428820800756
medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,validation,2048,3,5.5078118443489075,0.0005673150551287982,246.61093964338576,0.13992677783835614,7.946092833991663,0.0008184626166559318
