seed,config,model,dataset,tokens_trained,layer,expert,count
42,medium,deepseekv4,tiny_shakespeare,409600,0,6,290
42,medium,deepseekv4,tiny_shakespeare,409600,0,7,853
42,medium,deepseekv4,tiny_shakespeare,409600,1,0,362
42,medium,deepseekv4,tiny_shakespeare,409600,1,1,444
42,medium,deepseekv4,tiny_shakespeare,409600,1,2,893
42,medium,deepseekv4,tiny_shakespeare,409600,1,3,495
42,medium,deepseekv4,tiny_shakespeare,409600,1,4,648
42,medium,deepseekv4,tiny_shakespeare,409600,1,5,271
42,medium,deepseekv4,tiny_shakespeare,409600,1,6,573
42,medium,deepseekv4,tiny_shakespeare,409600,1,7,410
42,medium,deepseekv4,tiny_shakespeare,409600,2,0,607
42,medium,deepseekv4,tiny_shakespeare,409600,2,1,580
42,medium,deepseekv4,tiny_shakespeare,409600,2,2,485
42,medium,deepseekv4,tiny_shakespeare,409600,2,3,507
42,medium,deepseekv4,tiny_shakespeare,409600,2,4,624
42,medium,deepseekv4,tiny_shakespeare,409600,2,5,553
42,medium,deepseekv4,tiny_shakespeare,409600,2,6,312
42,medium,deepseekv4,tiny_shakespeare,409600,2,7,428
42,medium,deepseekv4,tiny_shakespeare,409600,3,0,746
42,medium,deepseekv4,tiny_shakespeare,409600,3,1,404
42,medium,deepseekv4,tiny_shakespeare,409600,3,2,505
42,medium,deepseekv4,tiny_shakespeare,409600,3,3,499
42,medium,deepseekv4,tiny_shakespeare,409600,3,4,383
42,medium,deepseekv4,tiny_shakespeare,409600,3,5,482
42,medium,deepseekv4,tiny_shakespeare,409600,3,6,581
42,medium,deepseekv4,tiny_shakespeare,409600,3,7,496
42,medium,deepseekv4,tiny_shakespeare,409600,4,0,442
42,medium,deepseekv4,tiny_shakespeare,409600,4,1,679
42,medium,deepseekv4,tiny_shakespeare,409600,4,2,440
42,medium,deepseekv4,tiny_shakespeare,409600,4,3,573
42,medium,deepseekv4,tiny_shakespeare,409600,4,4,374
42,medium,deepseekv4,tiny_shakespeare,409600,4,5,555
42,medium,deepseekv4,tiny_shakespeare,409600,4,6,566
42,medium,deepseekv4,tiny_shakespeare,409600,4,7,467
42,medium,deepseekv4,tiny_shakespeare,409600,5,0,432
42,medium,deepseekv4,tiny_shakespeare,409600,5,1,536
42,medium,deepseekv4,tiny_shakespeare,409600,5,2,577
42,medium,deepseekv4,tiny_shakespeare,409600,5,3,430
42,medium,deepseekv4,tiny_shakespeare,409600,5,4,503
42,medium,deepseekv4,tiny_shakespeare,409600,5,5,584
42,medium,deepseekv4,tiny_shakespeare,409600,5,6,579
42,medium,deepseekv4,tiny_shakespeare,409600,5,7,455
42,medium,deepseekv4,tiny_shakespeare,614400,0,0,373
42,medium,deepseekv4,tiny_shakespeare,614400,0,1,258
42,medium,deepseekv4,tiny_shakespeare,614400,0,2,379
42,medium,deepseekv4,tiny_shakespeare,614400,0,3,897
42,medium,deepseekv4,tiny_shakespeare,614400,0,4,400
42,medium,deepseekv4,tiny_shakespeare,614400,0,5,693
42,medium,deepseekv4,tiny_shakespeare,614400,0,6,290
42,medium,deepseekv4,tiny_shakespeare,614400,0,7,806
42,medium,deepseekv4,tiny_shakespeare,614400,1,0,346
42,medium,deepseekv4,tiny_shakespeare,614400,1,1,406
42,medium,deepseekv4,tiny_shakespeare,614400,1,2,986
42,medium,deepseekv4,tiny_shakespeare,614400,1,3,500
42,medium,deepseekv4,tiny_shakespeare,614400,1,4,657
42,medium,deepseekv4,tiny_shakespeare,614400,1,5,270
42,medium,deepseekv4,tiny_shakespeare,614400,1,6,516
42,medium,deepseekv4,tiny_shakespeare,614400,1,7,415
42,medium,deepseekv4,tiny_shakespeare,614400,2,0,584
42,medium,deepseekv4,tiny_shakespeare,614400,2,1,511
42,medium,deepseekv4,tiny_shakespeare,614400,2,2,503
42,medium,deepseekv4,tiny_shakespeare,614400,2,3,444
42,medium,deepseekv4,tiny_shakespeare,614400,2,4,419
42,medium,deepseekv4,tiny_shakespeare,614400,2,5,565
42,medium,deepseekv4,tiny_shakespeare,614400,2,6,516
42,medium,deepseekv4,tiny_shakespeare,614400,2,7,554
42,medium,deepseekv4,tiny_shakespeare,614400,3,0,594
42,medium,deepseekv4,tiny_shakespeare,614400,3,1,467
42,medium,deepseekv4,tiny_shakespeare,614400,3,2,535
42,medium,deepseekv4,tiny_shakespeare,614400,3,3,710
42,medium,deepseekv4,tiny_shakespeare,614400,3,4,478
42,medium,deepseekv4,tiny_shakespeare,614400,3,5,367
42,medium,deepseekv4,tiny_shakespeare,614400,3,6,481
42,medium,deepseekv4,tiny_shakespeare,614400,3,7,464
42,medium,deepseekv4,tiny_shakespeare,614400,4,0,464
42,medium,deepseekv4,tiny_shakespeare,614400,4,1,517
42,medium,deepseekv4,tiny_shakespeare,614400,4,2,576
42,medium,deepseekv4,tiny_shakespeare,614400,4,3,438
42,medium,deepseekv4,tiny_shakespeare,614400,4,4,557
42,medium,deepseekv4,tiny_shakespeare,614400,4,5,541
42,medium,deepseekv4,tiny_shakespeare,614400,4,6,559
42,medium,deepseekv4,tiny_shakespeare,614400,4,7,444
42,medium,deepseekv4,tiny_shakespeare,614400,5,0,443
42,medium,deepseekv4,tiny_shakespeare,614400,5,1,513
42,medium,deepseekv4,tiny_shakespeare,614400,5,2,547
42,medium,deepseekv4,tiny_shakespeare,614400,5,3,519
42,medium,deepseekv4,tiny_shakespeare,614400,5,4,353
42,medium,deepseekv4,tiny_shakespeare,614400,5,5,617
42,medium,deepseekv4,tiny_shakespeare,614400,5,6,575
42,medium,deepseekv4,tiny_shakespeare,614400,5,7,529
42,medium,deepseekv4,tiny_shakespeare,819200,0,0,384
42,medium,deepseekv4,tiny_shakespeare,819200,0,1,237
42,medium,deepseekv4,tiny_shakespeare,819200,0,2,389
42,medium,deepseekv4,tiny_shakespeare,819200,0,3,877
42,medium,deepseekv4,tiny_shakespeare,819200,0,4,422
42,medium,deepseekv4,tiny_shakespeare,819200,0,5,650
42,medium,deepseekv4,tiny_shakespeare,819200,0,6,282
42,medium,deepseekv4,tiny_shakespeare,819200,0,7,855
42,medium,deepseekv4,tiny_shakespeare,819200,1,0,392
42,medium,deepseekv4,tiny_shakespeare,819200,1,1,394
42,medium,deepseekv4,tiny_shakespeare,819200,1,2,940
42,medium,deepseekv4,tiny_shakespeare,819200,1,3,528
42,medium,deepseekv4,tiny_shakespeare,819200,1,4,620
42,medium,deepseekv4,tiny_shakespeare,819200,1,5,264
42,medium,deepseekv4,tiny_shakespeare,819200,1,6,528
42,medium,deepseekv4,tiny_shakespeare,819200,1,7,430
42,medium,deepseekv4,tiny_shakespeare,819200,2,0,482
42,medium,deepseekv4,tiny_shakespeare,819200,2,1,554
42,medium,deepseekv4,tiny_shakespeare,819200,2,2,475
42,medium,deepseekv4,tiny_shakespeare,819200,2,3,479
42,medium,deepseekv4,tiny_shakespeare,819200,2,4,545
42,medium,deepseekv4,tiny_shakespeare,819200,2,5,419
42,medium,deepseekv4,tiny_shakespeare,819200,2,6,609
42,medium,deepseekv4,tiny_shakespeare,819200,2,7,533
42,medium,deepseekv4,tiny_shakespeare,819200,3,0,599
42,medium,deepseekv4,tiny_shakespeare,819200,3,1,579
42,medium,deepseekv4,tiny_shakespeare,819200,3,2,389
42,medium,deepseekv4,tiny_shakespeare,819200,3,3,401
42,medium,deepseekv4,tiny_shakespeare,819200,3,4,363
42,medium,deepseekv4,tiny_shakespeare,819200,3,5,728
42,medium,deepseekv4,tiny_shakespeare,819200,3,6,526
42,medium,deepseekv4,tiny_shakespeare,819200,3,7,511
42,medium,deepseekv4,tiny_shakespeare,819200,4,0,387
42,medium,deepseekv4,tiny_shakespeare,819200,4,1,591
42,medium,deepseekv4,tiny_shakespeare,819200,4,2,500
42,medium,deepseekv4,tiny_shakespeare,819200,4,3,468
42,medium,deepseekv4,tiny_shakespeare,819200,4,4,745
42,medium,deepseekv4,tiny_shakespeare,819200,4,5,425
42,medium,deepseekv4,tiny_shakespeare,819200,4,6,548
42,medium,deepseekv4,tiny_shakespeare,819200,4,7,432
42,medium,deepseekv4,tiny_shakespeare,819200,5,0,449
42,medium,deepseekv4,tiny_shakespeare,819200,5,1,555
42,medium,deepseekv4,tiny_shakespeare,819200,5,2,533
42,medium,deepseekv4,tiny_shakespeare,819200,5,3,403
42,medium,deepseekv4,tiny_shakespeare,819200,5,4,484
42,medium,deepseekv4,tiny_shakespeare,819200,5,5,550
42,medium,deepseekv4,tiny_shakespeare,819200,5,6,548
42,medium,deepseekv4,tiny_shakespeare,819200,5,7,574
42,medium,deepseekv4,tiny_shakespeare,1024000,0,0,344
42,medium,deepseekv4,tiny_shakespeare,1024000,0,1,251
42,medium,deepseekv4,tiny_shakespeare,1024000,0,2,366
42,medium,deepseekv4,tiny_shakespeare,1024000,0,3,865
42,medium,deepseekv4,tiny_shakespeare,1024000,0,4,429
42,medium,deepseekv4,tiny_shakespeare,1024000,0,5,739
42,medium,deepseekv4,tiny_shakespeare,1024000,0,6,259
42,medium,deepseekv4,tiny_shakespeare,1024000,0,7,843
42,medium,deepseekv4,tiny_shakespeare,1024000,1,0,373
42,medium,deepseekv4,tiny_shakespeare,1024000,1,1,401
42,medium,deepseekv4,tiny_shakespeare,1024000,1,2,922
42,medium,deepseekv4,tiny_shakespeare,1024000,1,3,499
42,medium,deepseekv4,tiny_shakespeare,1024000,1,4,667
42,medium,deepseekv4,tiny_shakespeare,1024000,1,5,292
42,medium,deepseekv4,tiny_shakespeare,1024000,1,6,523
42,medium,deepseekv4,tiny_shakespeare,1024000,1,7,419
42,medium,deepseekv4,tiny_shakespeare,1024000,2,0,461
42,medium,deepseekv4,tiny_shakespeare,1024000,2,1,565
42,medium,deepseekv4,tiny_shakespeare,1024000,2,2,427
42,medium,deepseekv4,tiny_shakespeare,1024000,2,3,510
42,medium,deepseekv4,tiny_shakespeare,1024000,2,4,617
42,medium,deepseekv4,tiny_shakespeare,1024000,2,5,529
42,medium,deepseekv4,tiny_shakespeare,1024000,2,6,456
42,medium,deepseekv4,tiny_shakespeare,1024000,2,7,531
42,medium,deepseekv4,tiny_shakespeare,1024000,3,0,519
42,medium,deepseekv4,tiny_shakespeare,1024000,3,1,489
42,medium,deepseekv4,tiny_shakespeare,1024000,3,2,519
42,medium,deepseekv4,tiny_shakespeare,1024000,3,3,544
42,medium,deepseekv4,tiny_shakespeare,1024000,3,4,417
42,medium,deepseekv4,tiny_shakespeare,1024000,3,5,542
42,medium,deepseekv4,tiny_shakespeare,1024000,3,6,544
42,medium,deepseekv4,tiny_shakespeare,1024000,3,7,522
42,medium,deepseekv4,tiny_shakespeare,1024000,4,0,464
42,medium,deepseekv4,tiny_shakespeare,1024000,4,1,487
42,medium,deepseekv4,tiny_shakespeare,1024000,4,2,494
42,medium,deepseekv4,tiny_shakespeare,1024000,4,3,442
42,medium,deepseekv4,tiny_shakespeare,1024000,4,4,595
42,medium,deepseekv4,tiny_shakespeare,1024000,4,5,469
42,medium,deepseekv4,tiny_shakespeare,1024000,4,6,589
42,medium,deepseekv4,tiny_shakespeare,1024000,4,7,556
42,medium,deepseekv4,tiny_shakespeare,1024000,5,0,532
42,medium,deepseekv4,tiny_shakespeare,1024000,5,1,496
42,medium,deepseekv4,tiny_shakespeare,1024000,5,2,501
42,medium,deepseekv4,tiny_shakespeare,1024000,5,3,659
42,medium,deepseekv4,tiny_shakespeare,1024000,5,4,514
42,medium,deepseekv4,tiny_shakespeare,1024000,5,5,467
42,medium,deepseekv4,tiny_shakespeare,1024000,5,6,508
42,medium,deepseekv4,tiny_shakespeare,1024000,5,7,419
42,medium,deepseekv4,tiny_shakespeare,1228800,0,0,379
42,medium,deepseekv4,tiny_shakespeare,1228800,0,1,241
42,medium,deepseekv4,tiny_shakespeare,1228800,0,2,401
42,medium,deepseekv4,tiny_shakespeare,1228800,0,3,887
42,medium,deepseekv4,tiny_shakespeare,1228800,0,4,347
42,medium,deepseekv4,tiny_shakespeare,1228800,0,5,695
42,medium,deepseekv4,tiny_shakespeare,1228800,0,6,301
42,medium,deepseekv4,tiny_shakespeare,1228800,0,7,845
42,medium,deepseekv4,tiny_shakespeare,1228800,1,0,382
42,medium,deepseekv4,tiny_shakespeare,1228800,1,1,391
42,medium,deepseekv4,tiny_shakespeare,1228800,1,2,938
42,medium,deepseekv4,tiny_shakespeare,1228800,1,3,510
42,medium,deepseekv4,tiny_shakespeare,1228800,1,4,642
42,medium,deepseekv4,tiny_shakespeare,1228800,1,5,279
42,medium,deepseekv4,tiny_shakespeare,1228800,1,6,540
42,medium,deepseekv4,tiny_shakespeare,1228800,1,7,414
42,medium,deepseekv4,tiny_shakespeare,1228800,2,0,467
42,medium,deepseekv4,tiny_shakespeare,1228800,2,1,508
42,medium,deepseekv4,tiny_shakespeare,1228800,2,2,471
42,medium,deepseekv4,tiny_shakespeare,1228800,2,3,617
42,medium,deepseekv4,tiny_shakespeare,1228800,2,4,412
42,medium,deepseekv4,tiny_shakespeare,1228800,2,5,447
42,medium,deepseekv4,tiny_shakespeare,1228800,2,6,584
42,medium,deepseekv4,tiny_shakespeare,1228800,2,7,590
42,medium,deepseekv4,tiny_shakespeare,1228800,3,0,512
42,medium,deepseekv4,tiny_shakespeare,1228800,3,1,535
42,medium,deepseekv4,tiny_shakespeare,1228800,3,2,574
42,medium,deepseekv4,tiny_shakespeare,1228800,3,3,530
42,medium,deepseekv4,tiny_shakespeare,1228800,3,4,548
42,medium,deepseekv4,tiny_shakespeare,1228800,3,5,479
42,medium,deepseekv4,tiny_shakespeare,1228800,3,6,497
42,medium,deepseekv4,tiny_shakespeare,1228800,3,7,421
42,medium,deepseekv4,tiny_shakespeare,1228800,4,0,591
42,medium,deepseekv4,tiny_shakespeare,1228800,4,1,498
42,medium,deepseekv4,tiny_shakespeare,1228800,4,2,563
42,medium,deepseekv4,tiny_shakespeare,1228800,4,3,505
42,medium,deepseekv4,tiny_shakespeare,1228800,4,4,554
42,medium,deepseekv4,tiny_shakespeare,1228800,4,5,483
42,medium,deepseekv4,tiny_shakespeare,1228800,4,6,458
42,medium,deepseekv4,tiny_shakespeare,1228800,4,7,444
42,medium,deepseekv4,tiny_shakespeare,1228800,5,0,446
42,medium,deepseekv4,tiny_shakespeare,1228800,5,1,490
42,medium,deepseekv4,tiny_shakespeare,1228800,5,2,519
42,medium,deepseekv4,tiny_shakespeare,1228800,5,3,492
42,medium,deepseekv4,tiny_shakespeare,1228800,5,4,584
42,medium,deepseekv4,tiny_shakespeare,1228800,5,5,516
42,medium,deepseekv4,tiny_shakespeare,1228800,5,6,540
42,medium,deepseekv4,tiny_shakespeare,1228800,5,7,509
42,medium,deepseekv4,tiny_shakespeare,1433600,0,0,399
42,medium,deepseekv4,tiny_shakespeare,1433600,0,1,248
42,medium,deepseekv4,tiny_shakespeare,1433600,0,2,382
42,medium,deepseekv4,tiny_shakespeare,1433600,0,3,899
42,medium,deepseekv4,tiny_shakespeare,1433600,0,4,395
42,medium,deepseekv4,tiny_shakespeare,1433600,0,5,669
42,medium,deepseekv4,tiny_shakespeare,1433600,0,6,271
42,medium,deepseekv4,tiny_shakespeare,1433600,0,7,833
42,medium,deepseekv4,tiny_shakespeare,1433600,1,0,384
42,medium,deepseekv4,tiny_shakespeare,1433600,1,1,408
42,medium,deepseekv4,tiny_shakespeare,1433600,1,2,937
42,medium,deepseekv4,tiny_shakespeare,1433600,1,3,491
42,medium,deepseekv4,tiny_shakespeare,1433600,1,4,652
42,medium,deepseekv4,tiny_shakespeare,1433600,1,5,284
42,medium,deepseekv4,tiny_shakespeare,1433600,1,6,516
42,medium,deepseekv4,tiny_shakespeare,1433600,1,7,424
42,medium,deepseekv4,tiny_shakespeare,1433600,2,0,518
42,medium,deepseekv4,tiny_shakespeare,1433600,2,1,470
42,medium,deepseekv4,tiny_shakespeare,1433600,2,2,423
42,medium,deepseekv4,tiny_shakespeare,1433600,2,3,462
42,medium,deepseekv4,tiny_shakespeare,1433600,2,4,575
42,medium,deepseekv4,tiny_shakespeare,1433600,2,5,545
