seed,config,model,dataset,tokens_trained,layer,expert,count
43,small,deepseekv4,tiny_shakespeare,30720,0,1,239
43,small,deepseekv4,tiny_shakespeare,30720,0,2,202
43,small,deepseekv4,tiny_shakespeare,30720,0,3,317
43,small,deepseekv4,tiny_shakespeare,30720,1,0,252
43,small,deepseekv4,tiny_shakespeare,30720,1,1,299
43,small,deepseekv4,tiny_shakespeare,30720,1,2,254
43,small,deepseekv4,tiny_shakespeare,30720,1,3,219
43,small,deepseekv4,tiny_shakespeare,40960,0,0,272
43,small,deepseekv4,tiny_shakespeare,40960,0,1,248
43,small,deepseekv4,tiny_shakespeare,40960,0,2,186
43,small,deepseekv4,tiny_shakespeare,40960,0,3,318
43,small,deepseekv4,tiny_shakespeare,40960,1,0,291
43,small,deepseekv4,tiny_shakespeare,40960,1,1,296
43,small,deepseekv4,tiny_shakespeare,40960,1,2,224
43,small,deepseekv4,tiny_shakespeare,40960,1,3,213
43,small,deepseekv4,tiny_shakespeare,51200,0,0,279
43,small,deepseekv4,tiny_shakespeare,51200,0,1,236
43,small,deepseekv4,tiny_shakespeare,51200,0,2,208
43,small,deepseekv4,tiny_shakespeare,51200,0,3,301
43,small,deepseekv4,tiny_shakespeare,51200,1,0,277
43,small,deepseekv4,tiny_shakespeare,51200,1,1,304
43,small,deepseekv4,tiny_shakespeare,51200,1,2,199
43,small,deepseekv4,tiny_shakespeare,51200,1,3,244
43,small,deepseekv4,tiny_shakespeare,61440,0,0,253
43,small,deepseekv4,tiny_shakespeare,61440,0,1,262
43,small,deepseekv4,tiny_shakespeare,61440,0,2,209
43,small,deepseekv4,tiny_shakespeare,61440,0,3,300
43,small,deepseekv4,tiny_shakespeare,61440,1,0,275
43,small,deepseekv4,tiny_shakespeare,61440,1,1,213
43,small,deepseekv4,tiny_shakespeare,61440,1,2,247
43,small,deepseekv4,tiny_shakespeare,61440,1,3,289
43,small,deepseekv4,tiny_shakespeare,71680,0,0,258
43,small,deepseekv4,tiny_shakespeare,71680,0,1,239
43,small,deepseekv4,tiny_shakespeare,71680,0,2,199
43,small,deepseekv4,tiny_shakespeare,71680,0,3,328
43,small,deepseekv4,tiny_shakespeare,71680,1,0,248
43,small,deepseekv4,tiny_shakespeare,71680,1,1,295
43,small,deepseekv4,tiny_shakespeare,71680,1,2,186
43,small,deepseekv4,tiny_shakespeare,71680,1,3,295
43,small,deepseekv4,tiny_shakespeare,81920,0,0,269
43,small,deepseekv4,tiny_shakespeare,81920,0,1,248
43,small,deepseekv4,tiny_shakespeare,81920,0,2,213
43,small,deepseekv4,tiny_shakespeare,81920,0,3,294
43,small,deepseekv4,tiny_shakespeare,81920,1,0,297
43,small,deepseekv4,tiny_shakespeare,81920,1,1,279
43,small,deepseekv4,tiny_shakespeare,81920,1,2,205
43,small,deepseekv4,tiny_shakespeare,81920,1,3,243
43,small,deepseekv4,tiny_shakespeare,92160,0,0,239
43,small,deepseekv4,tiny_shakespeare,92160,0,1,270
43,small,deepseekv4,tiny_shakespeare,92160,0,2,205
43,small,deepseekv4,tiny_shakespeare,92160,0,3,310
43,small,deepseekv4,tiny_shakespeare,92160,1,0,272
43,small,deepseekv4,tiny_shakespeare,92160,1,1,227
43,small,deepseekv4,tiny_shakespeare,92160,1,2,221
43,small,deepseekv4,tiny_shakespeare,92160,1,3,304
43,small,deepseekv4,tiny_shakespeare,102400,0,0,285
43,small,deepseekv4,tiny_shakespeare,102400,0,1,248
43,small,deepseekv4,tiny_shakespeare,102400,0,2,211
43,small,deepseekv4,tiny_shakespeare,102400,0,3,280
43,small,deepseekv4,tiny_shakespeare,102400,1,0,258
43,small,deepseekv4,tiny_shakespeare,102400,1,1,202
43,small,deepseekv4,tiny_shakespeare,102400,1,2,319
43,small,deepseekv4,tiny_shakespeare,102400,1,3,245
43,small,deepseekv4_attnres,tiny_shakespeare,512,0,0,258
43,small,deepseekv4_attnres,tiny_shakespeare,512,0,1,238
43,small,deepseekv4_attnres,tiny_shakespeare,512,0,2,205
43,small,deepseekv4_attnres,tiny_shakespeare,512,0,3,323
43,small,deepseekv4_attnres,tiny_shakespeare,512,1,0,306
43,small,deepseekv4_attnres,tiny_shakespeare,512,1,1,179
43,small,deepseekv4_attnres,tiny_shakespeare,512,1,2,301
43,small,deepseekv4_attnres,tiny_shakespeare,512,1,3,238
43,small,deepseekv4_attnres,tiny_shakespeare,10240,0,0,268
43,small,deepseekv4_attnres,tiny_shakespeare,10240,0,1,247
43,small,deepseekv4_attnres,tiny_shakespeare,10240,0,2,202
43,small,deepseekv4_attnres,tiny_shakespeare,10240,0,3,307
43,small,deepseekv4_attnres,tiny_shakespeare,10240,1,0,317
43,small,deepseekv4_attnres,tiny_shakespeare,10240,1,1,126
43,small,deepseekv4_attnres,tiny_shakespeare,10240,1,2,298
43,small,deepseekv4_attnres,tiny_shakespeare,10240,1,3,283
43,small,deepseekv4_attnres,tiny_shakespeare,20480,0,0,247
43,small,deepseekv4_attnres,tiny_shakespeare,20480,0,1,263
43,small,deepseekv4_attnres,tiny_shakespeare,20480,0,2,194
43,small,deepseekv4_attnres,tiny_shakespeare,20480,0,3,320
43,small,deepseekv4_attnres,tiny_shakespeare,20480,1,0,295
43,small,deepseekv4_attnres,tiny_shakespeare,20480,1,1,247
43,small,deepseekv4_attnres,tiny_shakespeare,20480,1,2,253
43,small,deepseekv4_attnres,tiny_shakespeare,20480,1,3,229
43,small,deepseekv4_attnres,tiny_shakespeare,30720,0,0,266
43,small,deepseekv4_attnres,tiny_shakespeare,30720,0,1,239
43,small,deepseekv4_attnres,tiny_shakespeare,30720,0,2,202
43,small,deepseekv4_attnres,tiny_shakespeare,30720,0,3,317
43,small,deepseekv4_attnres,tiny_shakespeare,30720,1,0,318
43,small,deepseekv4_attnres,tiny_shakespeare,30720,1,1,221
43,small,deepseekv4_attnres,tiny_shakespeare,30720,1,2,220
43,small,deepseekv4_attnres,tiny_shakespeare,30720,1,3,265
43,small,deepseekv4_attnres,tiny_shakespeare,40960,0,0,272
43,small,deepseekv4_attnres,tiny_shakespeare,40960,0,1,248
43,small,deepseekv4_attnres,tiny_shakespeare,40960,0,2,186
43,small,deepseekv4_attnres,tiny_shakespeare,40960,0,3,318
43,small,deepseekv4_attnres,tiny_shakespeare,40960,1,0,302
43,small,deepseekv4_attnres,tiny_shakespeare,40960,1,1,277
43,small,deepseekv4_attnres,tiny_shakespeare,40960,1,2,241
43,small,deepseekv4_attnres,tiny_shakespeare,40960,1,3,204
43,small,deepseekv4_attnres,tiny_shakespeare,51200,0,0,279
43,small,deepseekv4_attnres,tiny_shakespeare,51200,0,1,236
43,small,deepseekv4_attnres,tiny_shakespeare,51200,0,2,208
43,small,deepseekv4_attnres,tiny_shakespeare,51200,0,3,301
43,small,deepseekv4_attnres,tiny_shakespeare,51200,1,0,242
43,small,deepseekv4_attnres,tiny_shakespeare,51200,1,1,285
43,small,deepseekv4_attnres,tiny_shakespeare,51200,1,2,258
43,small,deepseekv4_attnres,tiny_shakespeare,51200,1,3,239
43,small,deepseekv4_attnres,tiny_shakespeare,61440,0,0,253
43,small,deepseekv4_attnres,tiny_shakespeare,61440,0,1,262
43,small,deepseekv4_attnres,tiny_shakespeare,61440,0,2,209
43,small,deepseekv4_attnres,tiny_shakespeare,61440,0,3,300
43,small,deepseekv4_attnres,tiny_shakespeare,61440,1,0,219
43,small,deepseekv4_attnres,tiny_shakespeare,61440,1,1,293
43,small,deepseekv4_attnres,tiny_shakespeare,61440,1,2,221
43,small,deepseekv4_attnres,tiny_shakespeare,61440,1,3,291
43,small,deepseekv4_attnres,tiny_shakespeare,71680,0,0,258
43,small,deepseekv4_attnres,tiny_shakespeare,71680,0,1,239
43,small,deepseekv4_attnres,tiny_shakespeare,71680,0,2,199
