seed,config,model,dataset,split,tokens_trained,loss,ppl,bits_per_byte
42,small,deepseekv4,tiny_shakespeare,train_eval,102400,2.675879031419754,14.52511225953665,3.860477408648042
42,small,deepseekv4,tiny_shakespeare,validation,102400,2.708232581615448,15.002735957183623,3.907153715070522
42,small,deepseekv4,tiny_shakespeare,test,102400,2.6492848098278046,14.143919435050972,3.8221100570410345
42,small,deepseekv4_attnres,tiny_shakespeare,train_eval,102400,2.6915784776210785,14.754947903524194,3.883126921827396
42,small,deepseekv4_attnres,tiny_shakespeare,validation,102400,2.7234499752521515,15.232784425595948,3.929107773405449
42,small,deepseekv4_attnres,tiny_shakespeare,test,102400,2.667861580848694,14.409123478424268,3.848910672468601
43,small,deepseekv4,tiny_shakespeare,train_eval,102400,2.685028165578842,14.658614242803592,3.873676819127786
43,small,deepseekv4,tiny_shakespeare,validation,102400,2.6936133801937103,14.785003354558235,3.886062665677624
43,small,deepseekv4,tiny_shakespeare,test,102400,2.718147397041321,15.152225169447883,3.921457770116758
43,small,deepseekv4_attnres,tiny_shakespeare,train_eval,102400,2.688084900379181,14.703490291231692,3.8780867552655476
43,small,deepseekv4_attnres,tiny_shakespeare,validation,102400,2.698281019926071,14.854175733944892,3.8927966463721573
43,small,deepseekv4_attnres,tiny_shakespeare,test,102400,2.718923717737198,15.163992722542018,3.9225777641348394
44,small,deepseekv4,tiny_shakespeare,train_eval,102400,2.6853173673152924,14.662854152561644,3.874094049038779
44,small,deepseekv4,tiny_shakespeare,validation,102400,2.6477857530117035,14.122732780182673,3.8199473752064343
44,small,deepseekv4,tiny_shakespeare,test,102400,2.675542503595352,14.520224977508073,3.859991901624656
44,small,deepseekv4_attnres,tiny_shakespeare,train_eval,102400,2.700721561908722,14.890472247007324,3.8963176041876086
44,small,deepseekv4_attnres,tiny_shakespeare,validation,102400,2.6595875024795532,14.290393130992433,3.836973700637515
44,small,deepseekv4_attnres,tiny_shakespeare,test,102400,2.689195305109024,14.719826184444312,3.879688730662672
