seed,config,model,dataset,tokens_trained,layer,expert,count
42,medium,deepseekv4,tiny_shakespeare,163840,5,0,450
42,medium,deepseekv4,tiny_shakespeare,163840,5,1,613
42,medium,deepseekv4,tiny_shakespeare,163840,5,2,691
42,medium,deepseekv4,tiny_shakespeare,163840,5,3,52
42,medium,deepseekv4,tiny_shakespeare,163840,5,4,835
42,medium,deepseekv4,tiny_shakespeare,163840,5,5,314
42,medium,deepseekv4,tiny_shakespeare,163840,5,6,585
42,medium,deepseekv4,tiny_shakespeare,163840,5,7,556
42,medium,deepseekv4,tiny_shakespeare,245760,0,0,356
42,medium,deepseekv4,tiny_shakespeare,245760,0,1,262
42,medium,deepseekv4,tiny_shakespeare,245760,0,2,376
42,medium,deepseekv4,tiny_shakespeare,245760,0,3,883
42,medium,deepseekv4,tiny_shakespeare,245760,0,4,383
42,medium,deepseekv4,tiny_shakespeare,245760,0,5,697
42,medium,deepseekv4,tiny_shakespeare,245760,0,6,279
42,medium,deepseekv4,tiny_shakespeare,245760,0,7,860
42,medium,deepseekv4,tiny_shakespeare,245760,1,0,336
42,medium,deepseekv4,tiny_shakespeare,245760,1,1,395
42,medium,deepseekv4,tiny_shakespeare,245760,1,2,953
42,medium,deepseekv4,tiny_shakespeare,245760,1,3,521
42,medium,deepseekv4,tiny_shakespeare,245760,1,4,634
42,medium,deepseekv4,tiny_shakespeare,245760,1,5,282
42,medium,deepseekv4,tiny_shakespeare,245760,1,6,526
42,medium,deepseekv4,tiny_shakespeare,245760,1,7,449
42,medium,deepseekv4,tiny_shakespeare,245760,2,0,380
42,medium,deepseekv4,tiny_shakespeare,245760,2,1,666
42,medium,deepseekv4,tiny_shakespeare,245760,2,2,483
42,medium,deepseekv4,tiny_shakespeare,245760,2,3,457
42,medium,deepseekv4,tiny_shakespeare,245760,2,4,325
42,medium,deepseekv4,tiny_shakespeare,245760,2,5,519
42,medium,deepseekv4,tiny_shakespeare,245760,2,6,551
42,medium,deepseekv4,tiny_shakespeare,245760,2,7,715
42,medium,deepseekv4,tiny_shakespeare,245760,3,0,456
42,medium,deepseekv4,tiny_shakespeare,245760,3,1,537
42,medium,deepseekv4,tiny_shakespeare,245760,3,2,584
42,medium,deepseekv4,tiny_shakespeare,245760,3,3,271
42,medium,deepseekv4,tiny_shakespeare,245760,3,4,607
42,medium,deepseekv4,tiny_shakespeare,245760,3,5,534
42,medium,deepseekv4,tiny_shakespeare,245760,3,6,586
42,medium,deepseekv4,tiny_shakespeare,245760,3,7,521
42,medium,deepseekv4,tiny_shakespeare,245760,4,0,482
42,medium,deepseekv4,tiny_shakespeare,245760,4,1,541
42,medium,deepseekv4,tiny_shakespeare,245760,4,2,480
42,medium,deepseekv4,tiny_shakespeare,245760,4,3,354
42,medium,deepseekv4,tiny_shakespeare,245760,4,4,667
42,medium,deepseekv4,tiny_shakespeare,245760,4,5,469
42,medium,deepseekv4,tiny_shakespeare,245760,4,6,498
42,medium,deepseekv4,tiny_shakespeare,245760,4,7,605
42,medium,deepseekv4,tiny_shakespeare,245760,5,0,564
42,medium,deepseekv4,tiny_shakespeare,245760,5,1,480
42,medium,deepseekv4,tiny_shakespeare,245760,5,2,503
42,medium,deepseekv4,tiny_shakespeare,245760,5,3,193
42,medium,deepseekv4,tiny_shakespeare,245760,5,4,616
42,medium,deepseekv4,tiny_shakespeare,245760,5,5,427
42,medium,deepseekv4,tiny_shakespeare,245760,5,6,515
42,medium,deepseekv4,tiny_shakespeare,245760,5,7,798
42,medium,deepseekv4,tiny_shakespeare,327680,0,0,364
42,medium,deepseekv4,tiny_shakespeare,327680,0,1,266
42,medium,deepseekv4,tiny_shakespeare,327680,0,2,391
42,medium,deepseekv4,tiny_shakespeare,327680,0,3,890
42,medium,deepseekv4,tiny_shakespeare,327680,0,4,424
42,medium,deepseekv4,tiny_shakespeare,327680,0,5,674
42,medium,deepseekv4,tiny_shakespeare,327680,0,6,280
42,medium,deepseekv4,tiny_shakespeare,327680,0,7,807
42,medium,deepseekv4,tiny_shakespeare,327680,1,0,359
42,medium,deepseekv4,tiny_shakespeare,327680,1,1,428
42,medium,deepseekv4,tiny_shakespeare,327680,1,2,947
42,medium,deepseekv4,tiny_shakespeare,327680,1,3,509
42,medium,deepseekv4,tiny_shakespeare,327680,1,4,669
42,medium,deepseekv4,tiny_shakespeare,327680,1,5,271
42,medium,deepseekv4,tiny_shakespeare,327680,1,6,513
42,medium,deepseekv4,tiny_shakespeare,327680,1,7,400
42,medium,deepseekv4,tiny_shakespeare,327680,2,0,587
42,medium,deepseekv4,tiny_shakespeare,327680,2,1,538
42,medium,deepseekv4,tiny_shakespeare,327680,2,2,530
42,medium,deepseekv4,tiny_shakespeare,327680,2,3,417
42,medium,deepseekv4,tiny_shakespeare,327680,2,4,618
42,medium,deepseekv4,tiny_shakespeare,327680,2,5,434
42,medium,deepseekv4,tiny_shakespeare,327680,2,6,437
42,medium,deepseekv4,tiny_shakespeare,327680,2,7,535
42,medium,deepseekv4,tiny_shakespeare,327680,3,0,487
42,medium,deepseekv4,tiny_shakespeare,327680,3,1,479
42,medium,deepseekv4,tiny_shakespeare,327680,3,2,445
42,medium,deepseekv4,tiny_shakespeare,327680,3,3,324
42,medium,deepseekv4,tiny_shakespeare,327680,3,4,518
42,medium,deepseekv4,tiny_shakespeare,327680,3,5,559
42,medium,deepseekv4,tiny_shakespeare,327680,3,6,575
42,medium,deepseekv4,tiny_shakespeare,327680,3,7,709
42,medium,deepseekv4,tiny_shakespeare,327680,4,0,622
42,medium,deepseekv4,tiny_shakespeare,327680,4,1,515
42,medium,deepseekv4,tiny_shakespeare,327680,4,2,429
42,medium,deepseekv4,tiny_shakespeare,327680,4,3,418
42,medium,deepseekv4,tiny_shakespeare,327680,4,4,511
42,medium,deepseekv4,tiny_shakespeare,327680,4,5,546
42,medium,deepseekv4,tiny_shakespeare,327680,4,6,642
42,medium,deepseekv4,tiny_shakespeare,327680,4,7,413
42,medium,deepseekv4,tiny_shakespeare,327680,5,0,489
42,medium,deepseekv4,tiny_shakespeare,327680,5,1,728
42,medium,deepseekv4,tiny_shakespeare,327680,5,2,542
42,medium,deepseekv4,tiny_shakespeare,327680,5,3,279
42,medium,deepseekv4,tiny_shakespeare,327680,5,4,510
42,medium,deepseekv4,tiny_shakespeare,327680,5,5,592
42,medium,deepseekv4,tiny_shakespeare,327680,5,6,526
42,medium,deepseekv4,tiny_shakespeare,327680,5,7,430
42,medium,deepseekv4,tiny_shakespeare,409600,0,0,379
42,medium,deepseekv4,tiny_shakespeare,409600,0,1,264
42,medium,deepseekv4,tiny_shakespeare,409600,0,2,348
42,medium,deepseekv4,tiny_shakespeare,409600,0,3,885
42,medium,deepseekv4,tiny_shakespeare,409600,0,4,394
42,medium,deepseekv4,tiny_shakespeare,409600,0,5,683
42,medium,deepseekv4,tiny_shakespeare,409600,0,6,290
42,medium,deepseekv4,tiny_shakespeare,409600,0,7,853
42,medium,deepseekv4,tiny_shakespeare,409600,1,0,362
42,medium,deepseekv4,tiny_shakespeare,409600,1,1,444
42,medium,deepseekv4,tiny_shakespeare,409600,1,2,893
42,medium,deepseekv4,tiny_shakespeare,409600,1,3,495
42,medium,deepseekv4,tiny_shakespeare,409600,1,4,648
42,medium,deepseekv4,tiny_shakespeare,409600,1,5,271
42,medium,deepseekv4,tiny_shakespeare,409600,1,6,573
42,medium,deepseekv4,tiny_shakespeare,409600,1,7,410
42,medium,deepseekv4,tiny_shakespeare,409600,2,0,487
42,medium,deepseekv4,tiny_shakespeare,409600,2,1,519
42,medium,deepseekv4,tiny_shakespeare,409600,2,2,520
42,medium,deepseekv4,tiny_shakespeare,409600,2,3,592
42,medium,deepseekv4,tiny_shakespeare,409600,2,4,528
42,medium,deepseekv4,tiny_shakespeare,409600,2,5,557
42,medium,deepseekv4,tiny_shakespeare,409600,2,6,350
42,medium,deepseekv4,tiny_shakespeare,409600,2,7,543
42,medium,deepseekv4,tiny_shakespeare,409600,3,0,643
42,medium,deepseekv4,tiny_shakespeare,409600,3,1,539
42,medium,deepseekv4,tiny_shakespeare,409600,3,2,554
42,medium,deepseekv4,tiny_shakespeare,409600,3,3,413
42,medium,deepseekv4,tiny_shakespeare,409600,3,4,462
42,medium,deepseekv4,tiny_shakespeare,409600,3,5,346
42,medium,deepseekv4,tiny_shakespeare,409600,3,6,572
42,medium,deepseekv4,tiny_shakespeare,409600,3,7,567
42,medium,deepseekv4,tiny_shakespeare,409600,4,0,423
42,medium,deepseekv4,tiny_shakespeare,409600,4,1,562
42,medium,deepseekv4,tiny_shakespeare,409600,4,2,529
42,medium,deepseekv4,tiny_shakespeare,409600,4,3,634
42,medium,deepseekv4,tiny_shakespeare,409600,4,4,569
42,medium,deepseekv4,tiny_shakespeare,409600,4,5,475
42,medium,deepseekv4,tiny_shakespeare,409600,4,6,543
42,medium,deepseekv4,tiny_shakespeare,409600,4,7,361
42,medium,deepseekv4,tiny_shakespeare,409600,5,0,534
42,medium,deepseekv4,tiny_shakespeare,409600,5,1,526
42,medium,deepseekv4,tiny_shakespeare,409600,5,2,580
42,medium,deepseekv4,tiny_shakespeare,409600,5,3,415
42,medium,deepseekv4,tiny_shakespeare,409600,5,4,509
42,medium,deepseekv4,tiny_shakespeare,409600,5,5,461
42,medium,deepseekv4,tiny_shakespeare,409600,5,6,498
42,medium,deepseekv4,tiny_shakespeare,409600,5,7,573
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,0,0,369
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,0,1,230
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,0,2,393
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,0,3,876
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,0,4,417
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,0,5,684
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,0,6,277
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,0,7,850
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,1,0,395
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,1,1,404
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,1,2,918
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,1,3,496
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,1,4,652
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,1,5,310
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,1,6,524
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,1,7,397
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,2,0,395
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,2,1,318
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,2,2,332
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,2,3,262
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,2,4,959
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,2,5,485
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,2,6,858
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,2,7,487
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,3,0,668
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,3,1,238
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,3,2,337
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,3,3,621
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,3,4,806
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,3,5,793
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,3,6,194
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,3,7,439
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,4,0,388
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,4,1,607
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,4,2,778
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,4,3,276
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,4,4,274
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,4,5,602
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,4,6,628
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,4,7,543
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,5,0,329
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,5,1,380
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,5,2,510
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,5,3,359
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,5,4,658
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,5,5,682
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,5,6,572
42,medium,deepseekv4_attnres,tiny_shakespeare,2048,5,7,606
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,0,0,345
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,0,1,279
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,0,2,390
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,0,3,864
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,0,4,416
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,0,5,685
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,0,6,290
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,0,7,827
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,1,0,377
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,1,1,395
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,1,2,974
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,1,3,495
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,1,4,648
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,1,5,294
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,1,6,498
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,1,7,415
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,2,0,421
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,2,1,649
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,2,2,658
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,2,3,650
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,2,4,361
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,2,5,544
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,2,6,199
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,2,7,614
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,3,0,496
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,3,1,620
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,3,2,414
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,3,3,465
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,3,4,519
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,3,5,632
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,3,6,510
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,3,7,440
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,4,0,575
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,4,1,437
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,4,2,568
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,4,3,425
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,4,4,639
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,4,5,433
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,4,6,620
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,4,7,399
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,5,0,301
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,5,1,653
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,5,2,580
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,5,3,671
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,5,4,341
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,5,5,386
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,5,6,574
42,medium,deepseekv4_attnres,tiny_shakespeare,81920,5,7,590
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,0,0,345
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,0,1,253
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,0,2,369
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,0,3,871
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,0,4,390
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,0,5,701
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,0,6,310
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,0,7,857
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,1,0,338
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,1,1,411
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,1,2,937
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,1,3,499
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,1,4,644
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,1,5,318
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,1,6,525
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,1,7,424
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,2,0,432
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,2,1,717
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,2,2,628
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,2,3,575
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,2,4,543
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,2,5,378
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,2,6,320
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,2,7,503
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,3,0,436
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,3,1,459
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,3,2,452
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,3,3,597
42,medium,deepseekv4_attnres,tiny_shakespeare,163840,3,4,584
