seed,config,model,dataset,split,tokens_trained,loss,ppl,bits_per_byte
42,medium,deepseekv4,tiny_shakespeare,train_eval,2048000,1.5197978168725967,4.571300861798465,2.1926047735559684
42,medium,deepseekv4,tiny_shakespeare,validation,2048000,1.602981612086296,4.9678224838885985,2.3126136223930955
42,medium,deepseekv4,tiny_shakespeare,test,2048000,1.7334952801465988,5.660404070115025,2.5009050440719225
42,medium,deepseekv4_attnres,tiny_shakespeare,train_eval,2048000,1.5556130707263947,4.737990358131487,2.244275262679022
42,medium,deepseekv4_attnres,tiny_shakespeare,validation,2048000,1.6240909844636917,5.073804772912089,2.3430680092382428
42,medium,deepseekv4_attnres,tiny_shakespeare,test,2048000,1.7597545087337494,5.811010666918368,2.5387891029321743
42,medium,deepseekv4_attnmhc,tiny_shakespeare,train_eval,2048000,1.4783564507961273,4.385731588524057,2.1328175202297817
42,medium,deepseekv4_attnmhc,tiny_shakespeare,validation,2048000,1.5724139213562012,4.818265079985754,2.26851376656536
42,medium,deepseekv4_attnmhc,tiny_shakespeare,test,2048000,1.6928756535053253,5.435087683193541,2.442303310153796
43,medium,deepseekv4,tiny_shakespeare,train_eval,2048000,1.5027158111333847,4.493877034024235,2.16796064858757
43,medium,deepseekv4,tiny_shakespeare,validation,2048000,1.5806827396154404,4.858271613687021,2.2804431496619766
43,medium,deepseekv4,tiny_shakespeare,test,2048000,1.6828556209802628,5.380899863066859,2.427847458920342
43,medium,deepseekv4_attnres,tiny_shakespeare,train_eval,2048000,1.5704903155565262,4.80900554603535,2.2657385900175435
43,medium,deepseekv4_attnres,tiny_shakespeare,validation,2048000,1.6461920738220215,5.18718973590456,2.374953141253749
43,medium,deepseekv4_attnres,tiny_shakespeare,test,2048000,1.7376104295253754,5.683745472146334,2.5068419496732006
43,medium,deepseekv4_attnmhc,tiny_shakespeare,train_eval,2048000,1.460070714354515,4.306264032260093,2.106436778946465
43,medium,deepseekv4_attnmhc,tiny_shakespeare,validation,2048000,1.560256451368332,4.7600418078586175,2.250974244904105
43,medium,deepseekv4_attnmhc,tiny_shakespeare,test,2048000,1.6715876758098602,5.320608496264497,2.411591250301994
44,medium,deepseekv4,tiny_shakespeare,train_eval,2048000,1.4781692922115326,4.384910838015184,2.132547507467927
44,medium,deepseekv4,tiny_shakespeare,validation,2048000,1.6111408025026321,5.008521704045958,2.324384845944412
44,medium,deepseekv4,tiny_shakespeare,test,2048000,1.667559951543808,5.299221651383425,2.405780472477292
44,medium,deepseekv4_attnres,tiny_shakespeare,train_eval,2048000,1.6377560794353485,5.14361469025163,2.3627825739871287
44,medium,deepseekv4_attnres,tiny_shakespeare,validation,2048000,1.7442406117916107,5.721554943919733,2.5164072807488886
44,medium,deepseekv4_attnres,tiny_shakespeare,test,2048000,1.8145329654216766,6.138208752167453,2.617817710743398
44,medium,deepseekv4_attnmhc,tiny_shakespeare,train_eval,2048000,1.5350156724452972,4.641398271444453,2.214559498323668
44,medium,deepseekv4_attnmhc,tiny_shakespeare,validation,2048000,1.659445658326149,5.2563961971999404,2.3940740218918566
44,medium,deepseekv4_attnmhc,tiny_shakespeare,test,2048000,1.716424122452736,5.564594536212579,2.476276569524753
42,medium,deepseekv4,wikitext2,train_eval,2048000,1.4957630932331085,4.462740741086771,2.157929996952142
42,medium,deepseekv4,wikitext2,validation,2048000,1.703874722123146,5.495198561387664,2.4581716119031234
42,medium,deepseekv4,wikitext2,test,2048000,1.7042883485555649,5.497471990906901,2.458768348705955
42,medium,deepseekv4_attnres,wikitext2,train_eval,2048000,1.5284941494464874,4.61122777160475,2.2051509294342417
42,medium,deepseekv4_attnres,wikitext2,validation,2048000,1.7202088385820389,5.585694851070932,2.481736760715671
42,medium,deepseekv4_attnres,wikitext2,test,2048000,1.7222710251808167,5.597225481206868,2.484711867095115
42,medium,deepseekv4_attnmhc,wikitext2,train_eval,2048000,1.4293576031923294,4.1760156709370815,2.0621271257825087
42,medium,deepseekv4_attnmhc,wikitext2,validation,2048000,1.6550666838884354,5.233428895931106,2.3877564971863876
42,medium,deepseekv4_attnmhc,wikitext2,test,2048000,1.6676681190729141,5.299794886097773,2.4059365252351186
43,medium,deepseekv4,wikitext2,train_eval,2048000,1.452880159020424,4.275410661823599,2.096063000424734
43,medium,deepseekv4,wikitext2,validation,2048000,1.6883031725883484,5.4102925792503065,2.435706614610314
