config,model,dataset,split,tokens_trained,n,loss_mean,loss_std,ppl_mean,ppl_std,bits_per_byte_mean,bits_per_byte_std
medium,deepseekv4,wikitext2,validation,1843200,3,1.7442489763100941,0.020126393801463704,5.722372389663903,0.11449407208631461,2.516419348198224,0.02903624852835016
medium,deepseekv4,wikitext2,validation,2048000,3,1.6987587064504623,0.0666293597624161,5.475187098207077,0.3603192096214865,2.450790761463032,0.09612584690684435
medium,deepseekv4_attnmhc,tiny_shakespeare,validation,2048,3,5.504697660605113,0.0012772653674242127,245.84424978167075,0.3140465487053427,7.941600016548075,0.0018427044114822898
medium,deepseekv4_attnmhc,tiny_shakespeare,validation,204800,3,2.599412520726522,0.028798418476456204,13.45953852757117,0.38564996296722226,3.750159552876833,0.04154733552142838
medium,deepseekv4_attnmhc,tiny_shakespeare,validation,409600,3,2.280632823705673,0.026581032308467006,9.785185211364386,0.2620604083530605,3.2902576648487685,0.03834832349313462
medium,deepseekv4_attnmhc,tiny_shakespeare,validation,614400,3,2.0716645965973535,0.03800819150391519,7.941820913207965,0.2984950660906346,2.988780239896237,0.05483422939585651
medium,deepseekv4_attnmhc,tiny_shakespeare,validation,819200,3,1.9445549100637436,0.0212507251794675,6.9915760341869335,0.1494019911489547,2.805399725485247,0.030658315831712038
medium,deepseekv4_attnmhc,tiny_shakespeare,validation,1024000,3,1.863807921608289,0.035408240216346865,6.450950121160243,0.22971565622523973,2.6889064456738443,0.0510832925667289
medium,deepseekv4_attnmhc,tiny_shakespeare,validation,1228800,3,1.7893379181623459,0.011529349132308825,5.985753417106253,0.06898502248622848,2.5814689410073983,0.016633334817859394
medium,deepseekv4_attnmhc,tiny_shakespeare,validation,1433600,3,1.7289663404226303,0.03220837449693039,5.63676297918689,0.1798323526300688,2.494371165191668,0.04646686216181623
medium,deepseekv4_attnmhc,tiny_shakespeare,validation,1638400,3,1.6885083864132564,0.05634946950940775,5.417190749244692,0.30978636711087776,2.436002675577831,0.08129510021794636
medium,deepseekv4_attnmhc,tiny_shakespeare,validation,1843200,3,1.6484899918238323,0.016597348351228117,5.199599239677432,0.08592875026030594,2.3782683361593304,0.02394491215822335
medium,deepseekv4_attnmhc,tiny_shakespeare,validation,2048000,3,1.5927968074878056,0.06975546318282858,4.92549999874674,0.34580733748303966,2.2979200553064305,0.10063586080877954
medium,deepseekv4_attnmhc,wikitext2,validation,2048,3,5.503358105818431,0.0012367494949585228,245.51514004272872,0.3035513714187951,7.939667447500329,0.0017842523631985765
medium,deepseekv4_attnmhc,wikitext2,validation,204800,3,2.614457001288732,0.013430659048380538,13.660619555903471,0.18383587137232563,3.771864150376684,0.01937634520496911
medium,deepseekv4_attnmhc,wikitext2,validation,409600,3,2.313172539075216,0.009754007002755924,10.106757358228807,0.0985481752223336,3.3372025508443457,0.014072057531672153
medium,deepseekv4_attnmhc,wikitext2,validation,614400,3,2.146246830622355,0.03521415210314514,8.556212345115926,0.2984810340435572,3.0963796590625265,0.05080328260831701
medium,deepseekv4_attnmhc,wikitext2,validation,819200,3,2.0161273578802743,0.002336705677070748,7.509201819915346,0.01754507905299196,2.9086569410144403,0.003371153692326926
medium,deepseekv4_attnmhc,wikitext2,validation,1024000,3,1.8987092177073162,0.030409480744397702,6.679332019421795,0.20363038864328722,2.7392583724765083,0.04387160706595098
medium,deepseekv4_attnmhc,wikitext2,validation,1228800,3,1.816306432088216,0.012885571386564487,6.14944494424962,0.07933934725990982,2.620376282308396,0.018589949938417213
medium,deepseekv4_attnmhc,wikitext2,validation,1433600,3,1.762291411558787,0.03603612953802058,5.828306920565697,0.21167525852908464,2.5424490800570734,0.05198914537733467
medium,deepseekv4_attnmhc,wikitext2,validation,1638400,3,1.7236072023709614,0.032773180614146136,5.606714592844351,0.1835068397672018,2.4866395633010865,0.04728170514618695
medium,deepseekv4_attnmhc,wikitext2,validation,1843200,3,1.6957497596740723,0.01160114379588278,5.450976152200468,0.0634091735786009,2.4464497688704356,0.016736912622959822
medium,deepseekv4_attnmhc,wikitext2,validation,2048000,3,1.6544048686822255,0.04906099753020265,5.234166873708894,0.2570285390772755,2.3868016996704036,0.07078005783788892
medium,deepseekv4_attnres,tiny_shakespeare,validation,2048,3,5.501904805501302,0.0017006091798272686,245.15870337271087,0.41703334963535865,7.937570778339886,0.002453460430227228
medium,deepseekv4_attnres,tiny_shakespeare,validation,204800,3,2.597673684358597,0.011841423502076205,13.433081887000755,0.15926011486411645,3.7476509422719104,0.017083562963511385
medium,deepseekv4_attnres,tiny_shakespeare,validation,409600,3,2.3268612722555795,0.008843017261359332,10.24599996642728,0.09083293886462925,3.356951218319709,0.012757777149458645
medium,deepseekv4_attnres,tiny_shakespeare,validation,614400,3,2.1686344742774963,0.030828106566892298,8.749119436244959,0.2720001216077027,3.1286782015409886,0.04447555646405203
medium,deepseekv4_attnres,tiny_shakespeare,validation,819200,3,2.068975806236267,0.049458292605877155,7.923155510784741,0.39068914364458357,2.9849011353763077,0.07135323347333411
medium,deepseekv4_attnres,tiny_shakespeare,validation,1024000,3,1.9861610283454258,0.05421173016788377,7.294674846106811,0.39783503746019055,2.86542466600087,0.07821099427121662
medium,deepseekv4_attnres,tiny_shakespeare,validation,1228800,3,1.8975948443015416,0.04517807506966119,6.67438447696788,0.302722478751282,2.737650671490299,0.06517818485990963
medium,deepseekv4_attnres,tiny_shakespeare,validation,1433600,3,1.8383439034223557,0.06237638737449393,6.294180581137565,0.3855830574975752,2.6521696329158924,0.08999010473375149
medium,deepseekv4_attnres,tiny_shakespeare,validation,1638400,3,1.782205656170845,0.06669653693306826,5.951862177760798,0.403204992797004,2.571179262001939,0.09622276307780513
medium,deepseekv4_attnres,tiny_shakespeare,validation,1843200,3,1.733393172423045,0.030122373584110535,5.661545451064636,0.17161631874197672,2.5007577337655147,0.04345739898960105
medium,deepseekv4_attnres,tiny_shakespeare,validation,2048000,3,1.6748562902212143,0.07272685369184664,5.347569745519794,0.39638664268970203,2.4163068641038326,0.10492267116068435
medium,deepseekv4_attnres,wikitext2,validation,2048,3,5.501188576221466,0.0028183789462229974,244.98358862145656,0.690107516038317,7.936537477909726,0.004066061329061679
medium,deepseekv4_attnres,wikitext2,validation,204800,3,2.616527944803238,0.008152008765428499,13.688418505223439,0.11169518131101269,3.774851890315023,0.011760862619167084
medium,deepseekv4_attnres,wikitext2,validation,409600,3,2.3547224700450897,0.012797289022072238,10.535778802119163,0.13449368659967492,3.3971464302038616,0.018462585408966434
medium,deepseekv4_attnres,wikitext2,validation,614400,3,2.237750510374705,0.03753487791333069,9.37659545701194,0.3481157106667706,3.2283915640643337,0.05415138222593495
medium,deepseekv4_attnres,wikitext2,validation,819200,3,2.130891432364782,0.007836392242805721,8.42254372260298,0.06593173498196794,3.0742265021454505,0.01130552422715641
medium,deepseekv4_attnres,wikitext2,validation,1024000,3,2.037937248746554,0.008617725418213495,7.674952004992876,0.06628563437595242,2.940121962409551,0.012432749724599304
medium,deepseekv4_attnres,wikitext2,validation,1228800,3,1.9552587668100994,0.04674402320919367,7.070896264151247,0.33061766777668133,2.8208421265316006,0.06743737047510226
medium,deepseekv4_attnres,wikitext2,validation,1433600,3,1.8947860598564148,0.05603567903716164,6.6580140000959505,0.36690119163297996,2.7335984521003884,0.08084239625975878
medium,deepseekv4_attnres,wikitext2,validation,1638400,3,1.8310473163922627,0.05564448773862297,6.246797998041182,0.3423072884895017,2.6416428829921625,0.08027802651331804
medium,deepseekv4_attnres,wikitext2,validation,1843200,3,1.7853243350982666,0.026596420239107556,5.9629212092930794,0.15896696701071217,2.575678564624655,0.038370523584359294
medium,deepseekv4_attnres,wikitext2,validation,2048000,3,1.7317426949739456,0.05620216668074893,5.656380217992957,0.3126824628013182,2.4983765981346004,0.08108258715753149
