config,model,dataset,split,tokens_trained,n,loss_mean,loss_std,ppl_mean,ppl_std,bits_per_byte_mean,bits_per_byte_std
medium,deepseekv4_attnmhc_ch,tiny_shakespeare,validation,614400,3,2.0716645965973535,0.03800819150391519,7.941820913207965,0.2984950660906346,2.988780239896237,0.05483422939585651
medium,deepseekv4_attnmhc_ch,tiny_shakespeare,validation,819200,3,1.9445549100637436,0.0212507251794675,6.9915760341869335,0.1494019911489547,2.805399725485247,0.030658315831712038
medium,deepseekv4_attnmhc_ch,tiny_shakespeare,validation,1024000,3,1.863807921608289,0.035408240216346865,6.450950121160243,0.22971565622523973,2.6889064456738443,0.0510832925667289
medium,deepseekv4_attnmhc_ch,tiny_shakespeare,validation,1228800,3,1.7893379181623459,0.011529349132308825,5.985753417106253,0.06898502248622848,2.5814689410073983,0.016633334817859394
medium,deepseekv4_attnmhc_ch,tiny_shakespeare,validation,1433600,3,1.7289663404226303,0.03220837449693039,5.63676297918689,0.1798323526300688,2.494371165191668,0.04646686216181623
medium,deepseekv4_attnmhc_ch,tiny_shakespeare,validation,1638400,3,1.6885083864132564,0.05634946950940775,5.417190749244692,0.30978636711087776,2.436002675577831,0.08129510021794636
medium,deepseekv4_attnmhc_ch,tiny_shakespeare,validation,1843200,3,1.6484899918238323,0.016597348351228117,5.199599239677432,0.08592875026030594,2.3782683361593304,0.02394491215822335
medium,deepseekv4_attnmhc_ch,tiny_shakespeare,validation,2048000,3,1.5927968074878056,0.06975546318282858,4.92549999874674,0.34580733748303966,2.2979200553064305,0.10063586080877954
medium,deepseekv4_attnmhc_ch,wikitext2,validation,2048,3,5.503358105818431,0.0012367494949585228,245.51514004272872,0.3035513714187951,7.939667447500329,0.0017842523631985765
medium,deepseekv4_attnmhc_ch,wikitext2,validation,204800,3,2.614457001288732,0.013430659048380538,13.660619555903471,0.18383587137232563,3.771864150376684,0.01937634520496911
medium,deepseekv4_attnmhc_ch,wikitext2,validation,409600,3,2.313172539075216,0.009754007002755924,10.106757358228807,0.0985481752223336,3.3372025508443457,0.014072057531672153
medium,deepseekv4_attnmhc_ch,wikitext2,validation,614400,3,2.146246830622355,0.03521415210314514,8.556212345115926,0.2984810340435572,3.0963796590625265,0.05080328260831701
medium,deepseekv4_attnmhc_ch,wikitext2,validation,819200,3,2.0161273578802743,0.002336705677070748,7.509201819915346,0.01754507905299196,2.9086569410144403,0.003371153692326926
medium,deepseekv4_attnmhc_ch,wikitext2,validation,1024000,3,1.8987092177073162,0.030409480744397702,6.679332019421795,0.20363038864328722,2.7392583724765083,0.04387160706595098
medium,deepseekv4_attnmhc_ch,wikitext2,validation,1228800,3,1.816306432088216,0.012885571386564487,6.14944494424962,0.07933934725990982,2.620376282308396,0.018589949938417213
medium,deepseekv4_attnmhc_ch,wikitext2,validation,1433600,3,1.762291411558787,0.03603612953802058,5.828306920565697,0.21167525852908464,2.5424490800570734,0.05198914537733467
medium,deepseekv4_attnmhc_ch,wikitext2,validation,1638400,3,1.7236072023709614,0.032773180614146136,5.606714592844351,0.1835068397672018,2.4866395633010865,0.04728170514618695
medium,deepseekv4_attnmhc_ch,wikitext2,validation,1843200,3,1.6957497596740723,0.01160114379588278,5.450976152200468,0.0634091735786009,2.4464497688704356,0.016736912622959822
medium,deepseekv4_attnmhc_ch,wikitext2,validation,2048000,3,1.6544048686822255,0.04906099753020265,5.234166873708894,0.2570285390772755,2.3868016996704036,0.07078005783788892
