config,model,dataset,split,tokens_trained,n,loss_mean,loss_std,ppl_mean,ppl_std,bits_per_byte_mean,bits_per_byte_std
medium,deepseekv4_attnmhc_2h,tiny_shakespeare,test,2048000,3,1.6715772698322933,0.03013206958400329,5.322164847141119,0.16055024814285215,2.411576237649762,0.04347138736056278
medium,deepseekv4_attnmhc_2h,tiny_shakespeare,train_eval,2048000,3,1.4590122699737549,0.013434553920488576,4.301967694260828,0.05792305754456826,2.104909766487286,0.019381964317644145
medium,deepseekv4_attnmhc_2h,tiny_shakespeare,validation,2048000,3,1.5622150202592213,0.02242552932687908,4.770175202252902,0.10733600955962502,2.2537998625302302,0.03235319994919842
medium,deepseekv4_attnmhc_2h,wikitext2,test,2048000,3,1.677227223912875,0.021602712337188152,5.351528457878021,0.11497067507727486,2.4197273983830674,0.03116612595861227
medium,deepseekv4_attnmhc_2h,wikitext2,train_eval,2048000,3,1.4402019480864208,0.04476243369682331,4.224389838811623,0.1912014694097493,2.0777722083829033,0.06457854111252798
medium,deepseekv4_attnmhc_2h,wikitext2,validation,2048000,3,1.6797322481870651,0.03768727281311156,5.366663815065639,0.20274127577871048,2.4233413844807483,0.05437124159210553
medium,deepseekv4_attnmhc_ch,tiny_shakespeare,test,2048000,3,1.693629150589307,0.022427718459119648,5.440096905223538,0.12207012800597901,2.4433903766601808,0.03235635819942572
medium,deepseekv4_attnmhc_ch,tiny_shakespeare,train_eval,2048000,3,1.4911476125319798,0.039075530063222785,4.444464630742868,0.17511686741895388,2.151271265833305,0.05637407344231931
medium,deepseekv4_attnmhc_ch,tiny_shakespeare,validation,2048000,3,1.5973720103502274,0.05409994777174434,4.944901028348104,0.27132898392509264,2.304520677787107,0.07804972636264752
medium,deepseekv4_attnmhc_ch,wikitext2,test,2048000,3,1.6711496462424595,0.005772776730289109,5.318337565505884,0.030752412375724063,2.410959307217342,0.008328356360947335
medium,deepseekv4_attnmhc_ch,wikitext2,train_eval,2048000,3,1.4323699474334717,0.010736778393686983,4.188775410922744,0.04506681275936913,2.066473019880655,0.015489896943695979
medium,deepseekv4_attnmhc_ch,wikitext2,validation,2048000,3,1.6761071930329006,0.023770509404999626,5.3457184928724635,0.12749476894196712,2.418111535386886,0.03429359603799721
