seed,config,model,dataset,tokens_trained,layer,expert,count
42,medium,deepseekv4_attnmhc,tiny_shakespeare,2048,4,7,433
42,medium,deepseekv4_attnmhc,tiny_shakespeare,2048,5,0,634
42,medium,deepseekv4_attnmhc,tiny_shakespeare,2048,5,1,721
42,medium,deepseekv4_attnmhc,tiny_shakespeare,2048,5,2,279
42,medium,deepseekv4_attnmhc,tiny_shakespeare,2048,5,3,493
42,medium,deepseekv4_attnmhc,tiny_shakespeare,2048,5,4,223
42,medium,deepseekv4_attnmhc,tiny_shakespeare,2048,5,5,402
42,medium,deepseekv4_attnmhc,tiny_shakespeare,2048,5,6,646
42,medium,deepseekv4_attnmhc,tiny_shakespeare,2048,5,7,698
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,0,0,331
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,0,1,241
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,0,2,383
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,0,3,871
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,0,4,402
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,0,5,695
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,0,6,288
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,0,7,885
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,1,0,359
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,1,1,419
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,1,2,1001
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,1,3,513
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,1,4,648
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,1,5,305
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,1,6,482
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,1,7,369
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,2,0,490
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,2,1,526
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,2,2,454
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,2,3,588
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,2,4,479
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,2,5,523
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,2,6,528
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,2,7,508
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,3,0,579
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,3,1,257
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,3,2,544
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,3,3,588
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,3,4,465
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,3,5,559
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,3,6,619
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,3,7,485
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,4,0,474
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,4,1,310
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,4,2,456
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,4,3,587
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,4,4,661
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,4,5,889
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,4,6,312
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,4,7,407
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,5,0,647
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,5,1,353
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,5,2,575
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,5,3,691
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,5,4,428
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,5,5,543
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,5,6,627
42,medium,deepseekv4_attnmhc,tiny_shakespeare,204800,5,7,232
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,0,0,379
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,0,1,264
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,0,2,348
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,0,3,885
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,0,4,394
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,0,5,683
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,0,6,290
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,0,7,853
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,1,0,362
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,1,1,444
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,1,2,893
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,1,3,495
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,1,4,648
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,1,5,271
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,1,6,573
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,1,7,410
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,2,0,479
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,2,1,507
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,2,2,501
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,2,3,597
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,2,4,429
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,2,5,506
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,2,6,578
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,2,7,499
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,3,0,545
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,3,1,495
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,3,2,520
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,3,3,413
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,3,4,563
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,3,5,503
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,3,6,553
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,3,7,504
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,4,0,508
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,4,1,687
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,4,2,486
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,4,3,493
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,4,4,394
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,4,5,265
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,4,6,601
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,4,7,662
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,5,0,422
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,5,1,578
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,5,2,569
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,5,3,474
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,5,4,538
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,5,5,526
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,5,6,483
42,medium,deepseekv4_attnmhc,tiny_shakespeare,409600,5,7,506
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,0,0,373
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,0,1,258
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,0,2,379
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,0,3,897
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,0,4,400
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,0,5,693
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,0,6,290
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,0,7,806
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,1,0,346
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,1,1,406
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,1,2,986
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,1,3,500
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,1,4,657
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,1,5,270
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,1,6,516
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,1,7,415
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,2,0,529
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,2,1,497
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,2,2,545
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,2,3,451
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,2,4,488
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,2,5,515
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,2,6,558
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,2,7,513
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,3,0,483
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,3,1,538
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,3,2,465
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,3,3,484
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,3,4,518
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,3,5,535
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,3,6,564
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,3,7,509
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,4,0,546
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,4,1,441
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,4,2,579
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,4,3,473
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,4,4,552
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,4,5,360
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,4,6,706
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,4,7,439
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,5,0,504
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,5,1,649
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,5,2,551
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,5,3,547
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,5,4,328
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,5,5,462
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,5,6,517
42,medium,deepseekv4_attnmhc,tiny_shakespeare,614400,5,7,538
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,0,0,384
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,0,1,237
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,0,2,389
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,0,3,877
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,0,4,422
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,0,5,650
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,0,6,282
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,0,7,855
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,1,0,392
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,1,1,394
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,1,2,940
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,1,3,528
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,1,4,620
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,1,5,264
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,1,6,528
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,1,7,430
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,2,0,566
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,2,1,516
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,2,2,460
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,2,3,480
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,2,4,499
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,2,5,505
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,2,6,537
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,2,7,533
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,3,0,555
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,3,1,461
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,3,2,500
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,3,3,521
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,3,4,537
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,3,5,525
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,3,6,458
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,3,7,539
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,4,0,483
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,4,1,842
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,4,2,531
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,4,3,476
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,4,4,471
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,4,5,502
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,4,6,376
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,4,7,415
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,5,0,614
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,5,1,571
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,5,2,617
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,5,3,519
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,5,4,461
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,5,5,442
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,5,6,464
42,medium,deepseekv4_attnmhc,tiny_shakespeare,819200,5,7,408
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,0,0,344
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,0,1,251
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,0,2,366
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,0,3,865
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,0,4,429
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,0,5,739
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,0,6,259
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,0,7,843
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,1,0,373
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,1,1,401
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,1,2,922
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,1,3,499
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,1,4,667
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,1,5,292
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,1,6,523
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,1,7,419
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,2,0,477
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,2,1,479
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,2,2,580
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,2,3,526
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,2,4,471
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,2,5,535
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,2,6,493
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,2,7,535
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,3,0,522
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,3,1,523
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,3,2,520
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,3,3,503
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,3,4,481
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,3,5,509
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,3,6,519
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,3,7,519
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,4,0,497
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,4,1,522
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,4,2,518
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,4,3,484
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,4,4,467
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,4,5,695
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,4,6,455
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,4,7,458
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,5,0,500
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,5,1,490
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,5,2,501
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,5,3,492
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,5,4,523
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,5,5,536
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,5,6,543
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1024000,5,7,511
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,0,0,379
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,0,1,241
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,0,2,401
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,0,3,887
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,0,4,347
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,0,5,695
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,0,6,301
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,0,7,845
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,1,0,382
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,1,1,391
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,1,2,938
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,1,3,510
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,1,4,642
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,1,5,279
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,1,6,540
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,1,7,414
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,2,0,522
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,2,1,492
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,2,2,525
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,2,3,481
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,2,4,547
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,2,5,506
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,2,6,496
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,2,7,527
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,3,0,437
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,3,1,535
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,3,2,503
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,3,3,546
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,3,4,497
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,3,5,534
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,3,6,524
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,3,7,520
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,4,0,529
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,4,1,458
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,4,2,499
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,4,3,536
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,4,4,523
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,4,5,470
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,4,6,607
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,4,7,474
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,5,0,551
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,5,1,460
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,5,2,608
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,5,3,530
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,5,4,480
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,5,5,492
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,5,6,493
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1228800,5,7,482
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1433600,0,0,399
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1433600,0,1,248
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1433600,0,2,382
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1433600,0,3,899
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1433600,0,4,395
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1433600,0,5,669
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1433600,0,6,271
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1433600,0,7,833
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1433600,1,0,384
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1433600,1,1,408
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1433600,1,2,937
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1433600,1,3,491
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1433600,1,4,652
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1433600,1,5,284
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1433600,1,6,516
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1433600,1,7,424
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1433600,2,0,570
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1433600,2,1,469
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1433600,2,2,532
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1433600,2,3,486
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1433600,2,4,533
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1433600,2,5,524
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1433600,2,6,544
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1433600,2,7,438
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1433600,3,0,488
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1433600,3,1,536
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1433600,3,2,504
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1433600,3,3,533
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1433600,3,4,532
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1433600,3,5,523
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1433600,3,6,479
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1433600,3,7,501
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1433600,4,0,505
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1433600,4,1,529
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1433600,4,2,483
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1433600,4,3,526
42,medium,deepseekv4_attnmhc,tiny_shakespeare,1433600,4,4,449
