seed,config,model,dataset,split,tokens_trained,loss,ppl,bits_per_byte
43,medium,deepseekv4_attnmhc_2h,wikitext2,validation,1843200,1.705288141965866,5.502971075693023,2.4602107457009095
43,medium,deepseekv4_attnmhc_2h,wikitext2,validation,2048000,1.6075491160154343,4.990564931173782,2.319203137660904
43,medium,deepseekv4_attnmhc_dnd,wikitext2,validation,2048,5.509677767753601,247.07149983466877,7.948784792434294
43,medium,deepseekv4_attnmhc_dnd,wikitext2,validation,204800,2.448262184858322,11.56822580310782,3.53209571289108
43,medium,deepseekv4_attnmhc_dnd,wikitext2,validation,409600,2.093920737504959,8.116676217103233,3.0208890640129655
43,medium,deepseekv4_attnmhc_dnd,wikitext2,validation,614400,1.94367516040802,6.984372549561258,2.804130515019711
43,medium,deepseekv4_attnmhc_dnd,wikitext2,validation,819200,1.9123457819223404,6.7689486667782885,2.7589317760442875
43,medium,deepseekv4_attnmhc_dnd,wikitext2,validation,1024000,1.8423303663730621,6.311228612359102,2.657920883245564
43,medium,deepseekv4_attnmhc_dnd,wikitext2,validation,1228800,1.7652620077133179,5.843103095625482,2.546734744397699
43,medium,deepseekv4_attnmhc_dnd,wikitext2,validation,1433600,1.6949861347675323,5.446570446723864,2.445348091004671
43,medium,deepseekv4_attnmhc_dnd,wikitext2,validation,1638400,1.6638264209032059,5.2794737326457515,2.4003941263370883
43,medium,deepseekv4_attnmhc_dnd,wikitext2,validation,1843200,1.6973123252391815,5.459254954571017,2.4487040744622828
43,medium,deepseekv4_attnmhc_dnd,wikitext2,validation,2048000,1.6049890220165253,4.977804956179182,2.3155097027444684
44,medium,deepseekv4_attnmhc,wikitext2,validation,2048,5.507769703865051,246.60052109959406,7.946032038124584
44,medium,deepseekv4_attnmhc,wikitext2,validation,204800,2.405901998281479,11.088427515328185,3.4709828817855373
44,medium,deepseekv4_attnmhc,wikitext2,validation,409600,2.0625837445259094,7.866268003246629,2.975679339645718
44,medium,deepseekv4_attnmhc,wikitext2,validation,614400,1.97188238799572,7.184187195896852,2.844824942377712
44,medium,deepseekv4_attnmhc,wikitext2,validation,819200,1.8418070524930954,6.307926722864267,2.6571659009061075
44,medium,deepseekv4_attnmhc,wikitext2,validation,1024000,1.76007641851902,5.812881589232306,2.539253520582998
44,medium,deepseekv4_attnmhc,wikitext2,validation,1228800,1.7539619952440262,5.777447610316026,2.5304322724462684
44,medium,deepseekv4_attnmhc,wikitext2,validation,1433600,1.703955352306366,5.495641658117743,2.458287936668601
44,medium,deepseekv4_attnmhc,wikitext2,validation,1638400,1.7177792191505432,5.572140211298264,2.4782315608106047
44,medium,deepseekv4_attnmhc,wikitext2,validation,1843200,1.6748037487268448,5.3377475065320095,2.4162310627504646
44,medium,deepseekv4_attnmhc,wikitext2,validation,2048000,1.674222394824028,5.334645288017629,2.4153923463578693
44,medium,deepseekv4_attnmhc_2h,wikitext2,validation,2048,5.50453394651413,245.80387122862822,7.94136382704089
44,medium,deepseekv4_attnmhc_2h,wikitext2,validation,204800,2.6162960529327393,13.68494129749863,3.774517341063432
44,medium,deepseekv4_attnmhc_2h,wikitext2,validation,409600,2.33000311255455,10.277973523746919,3.361483935738299
44,medium,deepseekv4_attnmhc_2h,wikitext2,validation,614400,2.183343857526779,8.875936558630013,3.149899355809264
44,medium,deepseekv4_attnmhc_2h,wikitext2,validation,819200,2.0287652164697647,7.604690412520036,2.926889516928954
44,medium,deepseekv4_attnmhc_2h,wikitext2,validation,1024000,1.9004064798355103,6.688612675968571,2.7417070041319427
44,medium,deepseekv4_attnmhc_2h,wikitext2,validation,1228800,1.8416539281606674,6.306960899743221,2.656944989191074
44,medium,deepseekv4_attnmhc_2h,wikitext2,validation,1433600,1.7712108492851257,5.877966385509332,2.55531710863238
44,medium,deepseekv4_attnmhc_2h,wikitext2,validation,1638400,1.7603535503149033,5.814492746787567,2.5396533372505914
44,medium,deepseekv4_attnmhc_2h,wikitext2,validation,1843200,1.7066599875688553,5.510525482922001,2.4621899005492076
44,medium,deepseekv4_attnmhc_2h,wikitext2,validation,2048000,1.6757260710000992,5.342672900997641,2.41756169252019
44,medium,deepseekv4_attnmhc_dnd,wikitext2,validation,2048,5.507145643234253,246.4466754323465,7.945131708947318
44,medium,deepseekv4_attnmhc_dnd,wikitext2,validation,204800,2.451874315738678,11.61008730786355,3.5373069161992112
44,medium,deepseekv4_attnmhc_dnd,wikitext2,validation,409600,2.1129106879234314,8.27228431482761,3.048285771308423
44,medium,deepseekv4_attnmhc_dnd,wikitext2,validation,614400,2.0025447010993958,7.407882982345096,2.88906130943457
44,medium,deepseekv4_attnmhc_dnd,wikitext2,validation,819200,1.8807328194379807,6.558309158066763,2.713323911840293
44,medium,deepseekv4_attnmhc_dnd,wikitext2,validation,1024000,1.7816792577505112,5.939822541444044,2.570419829611392
44,medium,deepseekv4_attnmhc_dnd,wikitext2,validation,1228800,1.7660716027021408,5.847835558041315,2.547902743073202
44,medium,deepseekv4_attnmhc_dnd,wikitext2,validation,1433600,1.7202833890914917,5.5861112829901405,2.4818443143659543
44,medium,deepseekv4_attnmhc_dnd,wikitext2,validation,1638400,1.7084209769964218,5.5202380093559995,2.4647304712634157
44,medium,deepseekv4_attnmhc_dnd,wikitext2,validation,1843200,1.6710391342639923,5.317690721788422,2.4107998721340484
44,medium,deepseekv4_attnmhc_dnd,wikitext2,validation,2048000,1.6543419063091278,5.229637198239155,2.386710864166973
