seed,config,model,dataset,tokens_trained,layer,expert,count
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,204800,3,5,487
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,204800,3,6,497
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,204800,3,7,566
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,204800,4,0,470
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,204800,4,1,538
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,204800,4,2,536
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,204800,4,3,526
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,204800,4,4,466
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,204800,4,5,465
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,204800,4,6,590
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,204800,4,7,505
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,204800,5,0,396
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,204800,5,1,660
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,204800,5,2,354
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,204800,5,3,389
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,204800,5,4,316
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,204800,5,5,682
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,204800,5,6,339
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,204800,5,7,960
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,0,0,379
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,0,1,264
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,0,2,348
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,0,3,885
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,0,4,394
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,0,5,683
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,0,6,290
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,0,7,853
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,1,0,362
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,1,1,444
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,1,2,893
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,1,3,495
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,1,4,648
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,1,5,271
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,1,6,573
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,1,7,410
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,2,0,466
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,2,1,506
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,2,2,558
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,2,3,450
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,2,4,472
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,2,5,510
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,2,6,666
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,2,7,468
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,3,0,513
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,3,1,509
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,3,2,500
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,3,3,543
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,3,4,539
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,3,5,506
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,3,6,429
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,3,7,557
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,4,0,502
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,4,1,438
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,4,2,609
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,4,3,545
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,4,4,486
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,4,5,538
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,4,6,483
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,4,7,495
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,5,0,473
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,5,1,550
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,409600,5,2,516
