seed,config,model,dataset,split,tokens_trained,loss,ppl,bits_per_byte
42,medium,deepseekv4_attnres,wikitext2,validation,1843200,1.8116276562213898,6.1204012384989825,2.613626235567895
42,medium,deepseekv4_attnres,wikitext2,validation,2048000,1.7892904877662659,5.985204383796338,2.5814005134101863
42,medium,deepseekv4_attnmhc,wikitext2,validation,2048,5.504640877246857,245.830156622019,7.941518095478713
42,medium,deepseekv4_attnmhc,wikitext2,validation,204800,2.621233433485031,13.752676139263643,3.781640475501205
42,medium,deepseekv4_attnmhc,wikitext2,validation,409600,2.3183534145355225,10.158932975467998,3.3446769741783937
42,medium,deepseekv4_attnmhc,wikitext2,validation,614400,2.1811264157295227,8.856276491498198,3.146700263524902
42,medium,deepseekv4_attnmhc,wikitext2,validation,819200,2.022119551897049,7.554319749508713,2.9173018496064853
42,medium,deepseekv4_attnmhc,wikitext2,validation,1024000,1.88808111846447,6.6066790755227265,2.723925266404778
42,medium,deepseekv4_attnmhc,wikitext2,validation,1228800,1.8113272935152054,6.118563174276844,2.613192903781215
42,medium,deepseekv4_attnmhc,wikitext2,validation,1433600,1.778704658150673,5.922180200148475,2.566128389520075
42,medium,deepseekv4_attnmhc,wikitext2,validation,1638400,1.7564439922571182,5.7918050281917575,2.5340130372285574
42,medium,deepseekv4_attnmhc,wikitext2,validation,1843200,1.6980504095554352,5.463285832412282,2.4497689050451
42,medium,deepseekv4_attnmhc,wikitext2,validation,2048000,1.6863748580217361,5.399869885605735,2.4329246447477884
42,medium,deepseekv4_mhc,wikitext2,validation,2048,5.504159867763519,245.71193841971103,7.940824145482482
42,medium,deepseekv4_mhc,wikitext2,validation,204800,2.6214320063591003,13.755407318850876,3.7819269556018797
42,medium,deepseekv4_mhc,wikitext2,validation,409600,2.336688458919525,10.346915530506868,3.3711288517856732
42,medium,deepseekv4_mhc,wikitext2,validation,614400,2.1874575912952423,8.91252500454248,3.155834219116563
42,medium,deepseekv4_mhc,wikitext2,validation,819200,2.04426246881485,7.7234601440830835,2.9492473260346133
42,medium,deepseekv4_mhc,wikitext2,validation,1024000,1.9100581407546997,6.753481439624702,2.755631407476399
42,medium,deepseekv4_mhc,wikitext2,validation,1228800,1.8178776502609253,6.158773498046515,2.6226430709743185
42,medium,deepseekv4_mhc,wikitext2,validation,1433600,1.8020457923412323,6.062036455193089,2.599802528065519
42,medium,deepseekv4_mhc,wikitext2,validation,1638400,1.7461840212345123,5.732685079528086,2.5192110279145794
42,medium,deepseekv4_mhc,wikitext2,validation,1843200,1.695609301328659,5.449965625070017,2.4462471303120563
42,medium,deepseekv4_mhc,wikitext2,validation,2048000,1.6900655031204224,5.4198357096552865,2.438249120129344
43,medium,deepseekv4,wikitext2,validation,2048,5.500513136386871,244.81752481853798,7.935563024209938
43,medium,deepseekv4,wikitext2,validation,204800,2.6223049759864807,13.767420614510677,3.7831863845541482
43,medium,deepseekv4,wikitext2,validation,409600,2.347304880619049,10.457347910204616,3.3864451107235625
43,medium,deepseekv4,wikitext2,validation,614400,2.169452339410782,8.753488786948155,3.1298581315128953
43,medium,deepseekv4,wikitext2,validation,819200,2.0906416475772858,8.090104495215558,3.0161583372356824
43,medium,deepseekv4,wikitext2,validation,1024000,1.9820182621479034,7.257375500333722,2.8594479177521417
43,medium,deepseekv4,wikitext2,validation,1228800,1.8514193147420883,6.368852517021975,2.671033463984454
43,medium,deepseekv4,wikitext2,validation,1433600,1.7618466168642044,5.823180655608013,2.541807376956985
43,medium,deepseekv4,wikitext2,validation,1638400,1.7085375487804413,5.520881550857624,2.464898648798128
43,medium,deepseekv4,wikitext2,validation,1843200,1.721009612083435,5.590169518853138,2.4828920326750104
43,medium,deepseekv4,wikitext2,validation,2048000,1.6253846436738968,5.080372794662269,2.3449343649654057
43,medium,deepseekv4_attnres,wikitext2,validation,2048,5.500229179859161,244.74801715331265,7.9351533615355825
43,medium,deepseekv4_attnres,wikitext2,validation,204800,2.6177948713302612,13.705467918280082,3.77667967893273
43,medium,deepseekv4_attnres,wikitext2,validation,409600,2.361863374710083,10.610704761718882,3.4074485779515085
43,medium,deepseekv4_attnres,wikitext2,validation,614400,2.204626351594925,9.066863115908706,3.1806035044591265
43,medium,deepseekv4_attnres,wikitext2,validation,819200,2.1457665860652924,8.548591957600411,3.0956868126216386
43,medium,deepseekv4_attnres,wikitext2,validation,1024000,2.0587341338396072,7.836044146246659,2.970125525399237
43,medium,deepseekv4_attnres,wikitext2,validation,1228800,1.949416309595108,7.024586200174161,2.8124132424809267
43,medium,deepseekv4_attnres,wikitext2,validation,1433600,1.8587701916694641,6.415841662165098,2.681638537673764
43,medium,deepseekv4_attnres,wikitext2,validation,1638400,1.7963901460170746,6.027848489648128,2.5916431551606345
43,medium,deepseekv4_attnres,wikitext2,validation,1843200,1.777919441461563,5.917531830646893,2.564995561296673
43,medium,deepseekv4_attnres,wikitext2,validation,2048000,1.6807852238416672,5.369770788165152,2.42486050723582
43,medium,deepseekv4_attnmhc,wikitext2,validation,2048,5.505178928375244,245.96246140535828,7.942294339173383
43,medium,deepseekv4_attnmhc,wikitext2,validation,204800,2.63061261177063,13.882271740772284,3.7951717695014517
43,medium,deepseekv4_attnmhc,wikitext2,validation,409600,2.3206634521484375,10.182427619055787,3.348009653986813
43,medium,deepseekv4_attnmhc,wikitext2,validation,614400,2.1239659786224365,8.364244207741853,3.0642351843754634
43,medium,deepseekv4_attnmhc,wikitext2,validation,819200,2.0445281863212585,7.7255126753380825,2.9496306753633865
43,medium,deepseekv4_attnmhc,wikitext2,validation,1024000,1.9578793197870255,7.084287615292381,2.824622785315799
43,medium,deepseekv4_attnmhc,wikitext2,validation,1228800,1.840777724981308,6.301437140871711,2.655680895209401
43,medium,deepseekv4_attnmhc,wikitext2,validation,1433600,1.7622481882572174,5.825519547960351,2.542386722014248
43,medium,deepseekv4_attnmhc,wikitext2,validation,1638400,1.7272295653820038,5.62504847247365,2.4918655284534164
43,medium,deepseekv4_attnmhc,wikitext2,validation,1843200,1.7325571328401566,5.655096267422962,2.499551583605295
43,medium,deepseekv4_attnmhc,wikitext2,validation,2048000,1.6295140534639359,5.101395110823932,2.3508918439912936
43,medium,deepseekv4_mhc,wikitext2,validation,2048,5.504449009895325,245.78299436553453,7.94124128940215
43,medium,deepseekv4_mhc,wikitext2,validation,204800,2.6255063712596893,13.811566195814157,3.787805021638732
43,medium,deepseekv4_mhc,wikitext2,validation,409600,2.333053380250931,10.309371956839152,3.365884541817251
43,medium,deepseekv4_mhc,wikitext2,validation,614400,2.1445296704769135,8.538024607756542,3.093902320636286
43,medium,deepseekv4_mhc,wikitext2,validation,819200,2.0795088708400726,8.000538651415164,3.0000971354455808
43,medium,deepseekv4_mhc,wikitext2,validation,1024000,1.9843672513961792,7.274443035234828,2.8628367928917307
43,medium,deepseekv4_mhc,wikitext2,validation,1228800,1.8694227784872055,6.484552295716176,2.6970069718483587
43,medium,deepseekv4_mhc,wikitext2,validation,1433600,1.783264935016632,5.949248654424271,2.572707478339675
43,medium,deepseekv4_mhc,wikitext2,validation,1638400,1.734405517578125,5.665558727402311,2.502218239100417
43,medium,deepseekv4_mhc,wikitext2,validation,1843200,1.749003991484642,5.748873896168273,2.523279385009896
43,medium,deepseekv4_mhc,wikitext2,validation,2048000,1.6464034467935562,5.188286283499131,2.37525808799156
44,medium,deepseekv4,wikitext2,validation,2048,5.502129018306732,245.2134408211654,7.937894249042383
44,medium,deepseekv4,wikitext2,validation,204800,2.619603157043457,13.730273741357735,3.779288483763668
44,medium,deepseekv4,wikitext2,validation,409600,2.3411994576454163,10.393695887018007,3.377636847276973
44,medium,deepseekv4,wikitext2,validation,614400,2.206544905900955,9.084275082742991,3.1833713932421124
44,medium,deepseekv4,wikitext2,validation,819200,2.064700961112976,7.882940239481042,2.978733837516367
44,medium,deepseekv4,wikitext2,validation,1024000,1.9446422755718231,6.991130509499622,2.8055257672704985
44,medium,deepseekv4,wikitext2,validation,1228800,1.9149021357297897,6.786274630686588,2.7626198150050523
44,medium,deepseekv4,wikitext2,validation,1433600,1.8360231965780258,6.2715478899553565,2.6488215606602203
44,medium,deepseekv4,wikitext2,validation,1638400,1.792964369058609,6.0072337560839095,2.5867008037314645
44,medium,deepseekv4,wikitext2,validation,1843200,1.756012499332428,5.789306444400288,2.5333905245259283
44,medium,deepseekv4,wikitext2,validation,2048000,1.715404361486435,5.55892287227351,2.4748053654357784
44,medium,deepseekv4_attnres,wikitext2,validation,2048,5.505082011222839,245.93862457911771,7.942154517278231
44,medium,deepseekv4_attnres,wikitext2,validation,204800,2.615016132593155,13.667436867313697,3.7726708063367806
44,medium,deepseekv4_attnres,wikitext2,validation,409600,2.3576687574386597,10.566290132570908,3.4013970244155987
44,medium,deepseekv4_attnres,wikitext2,validation,614400,2.246529847383499,9.454869004464411,3.2410574700292143
44,medium,deepseekv4_attnres,wikitext2,validation,819200,2.1004255414009094,8.169645695444615,3.0302735123356084
44,medium,deepseekv4_attnres,wikitext2,validation,1024000,1.9839902371168137,7.271700983264966,2.862292876260546
44,medium,deepseekv4_attnres,wikitext2,validation,1228800,1.9421093463897705,6.973444878697272,2.801871522900628
44,medium,deepseekv4_attnres,wikitext2,validation,1433600,1.8354396522045135,6.267889231069686,2.6479796840864154
44,medium,deepseekv4_attnres,wikitext2,validation,1638400,1.8039129972457886,6.0733660934802245,2.6024963353216455
